1000 2000 150
164 295 48380 8
301 649 195349 8
492 689 338988 2
308 629 193732 1
366 641 234606 1
254 642 163068 2
295 696 205320 4
235 261 61335 2
357 487 173859 2
247 654 161538 2
231 311 71841 2
212 346 73352 2
401 390 156390 2
219 738 161622 2
386 433 167138 2
284 450 127800 2
308 630 194040 2
225 378 85050 2
199 340 67660 2
198 683 135234 4
346 672 232512 2
196 321 62916 2
350 632 221200 2
205 298 61090 2
260 752 195520 2
293 346 101378 2
262 331 86722 2
264 259 68376 2
339 598 202722 2
311 690 214590 2
274 657 180018 2
263 650 170950 2
195 661 128895 2
188 260 48880 2
241 264 63624 2
412 403 166036 2
392 456 178752 2
243 648 157464 2
215 657 141255 8
210 729 153090 16
298 432 128736 1
240 613 147120 1
287 295 84665 3
237 761 180357 1
213 673 143349 4
232 348 80736 2
230 377 86710 1
319 382 121858 1
253 490 123970 1
155 230 35650 2
193 400 77200 2
155 410 63550 2
141 434 61194 2
279 407 113553 2
281 610 171410 1
244 583 142252 1
232 357 82824 2
230 359 82570 1
247 400 98800 2
245 262 64190 2
332 607 201524 2
212 673 142676 2
329 647 212863 12
241 284 68444 6
195 297 57915 4
253 623 157619 2
276 633 174708 8
229 234 53586 2
226 656 148256 2
167 345 57615 4
142 524 74408 2
411 626 257286 2
362 600 217200 6
341 672 229152 10
293 631 184883 4
284 696 197664 2
184 306 56304 2
320 568 181760 2
290 625 181250 1
299 581 173719 2
294 557 163758 1
302 751 226802 2
300 667 200100 1
302 364 109928 2
352 360 126720 1
345 697 240465 9
395 735 290325 1
261 675 176175 1
310 698 216380 1
278 632 175696 1
267 269 71823 2
231 585 135135 1
186 266 49476 4
308 424 130592 2
146 290 42340 2
464 404 187456 2
228 350 79800 2
282 578 162996 2
213 274 58362 2
225 586 131850 2
264 624 164736 4
189 667 126063 2
231 283 65373 4
208 267 55536 2
366 650 237900 1
189 667 126063 2
356 625 222500 4
319 697 222343 10
352 703 247456 2
225 611 137475 2
242 260 62920 2
253 312 78936 2
351 678 237978 2
295 436 128620 4
242 482 116644 1
218 484 105512 1
231 516 119196 1
236 521 122956 1
233 479 111607 1
184 651 119784 6
132 471 62172 2
138 445 61410 2
130 380 49400 2
98 384 37632 2
190 645 122550 2
180 711 127980 2
206 470 96820 1
258 468 120744 1
300 541 162300 5
210 313 65730 1
164 290 47560 4
219 550 120450 1
264 288 76032 4
314 785 246490 1
376 375 141000 1
224 375 84000 1
152 323 49096 1
274 619 169606 2
402 595 239190 2
360 658 236880 2
396 586 232056 2
284 455 129220 2
208 400 83200 2
207 766 158562 2
251 759 190509 2
533 667 355511 1
316 645 203820 1
346 624 215904 4
292 562 164104 3
270 436 117720 2
