1000 2000 150
101 151 15251 1
165 470 77550 4
276 536 147936 1
277 579 160383 1
304 425 129200 1
246 605 148830 2
154 772 118888 2
232 328 76096 3
300 679 203700 1
265 582 154230 1
212 613 129956 2
266 574 152684 2
201 622 125022 1
178 652 116056 1
403 611 246233 1
344 625 215000 2
266 315 83790 2
305 605 184525 2
270 376 101520 1
270 723 195210 1
217 250 54250 2
291 626 182166 6
301 608 183008 2
343 607 208201 4
317 717 227289 2
311 608 189088 2
164 663 108732 2
326 672 219072 1
313 711 222543 1
262 560 146720 2
270 671 181170 2
304 698 212192 4
376 477 179352 2
226 705 159330 2
295 711 209745 3
203 391 79373 2
270 374 100980 2
294 696 204624 1
237 367 86979 2
227 345 78315 6
288 498 143424 4
282 356 100392 6
394 409 161146 2
139 310 43090 16
334 678 226452 2
203 307 62321 2
155 558 86490 2
434 492 213528 2
473 449 212377 2
232 426 98832 2
340 602 204680 2
324 651 210924 3
177 223 39471 2
321 620 199020 2
280 671 187880 2
300 677 203100 2
289 631 182359 2
333 749 249417 2
293 713 208909 2
199 277 55123 2
255 638 162690 2
328 611 200408 2
294 380 111720 2
356 613 218228 1
282 610 172020 1
120 594 71280 2
122 161 19642 3
127 267 33909 1
180 358 64440 1
115 258 29670 1
176 599 105424 1
139 367 51013 1
150 359 53850 2
130 425 55250 2
160 347 55520 6
191 526 100466 6
149 557 82993 2
115 354 40710 2
155 519 80445 2
145 488 70760 2
156 162 25272 2
187 608 113696 4
131 828 108468 4
147 553 81291 2
173 499 86327 4
238 389 92582 2
121 598 72358 4
115 608 69920 6
135 568 76680 2
297 440 130680 1
120 519 62280 2
128 533 68224 2
125 449 56125 2
96 393 37728 2
255 432 110160 1
131 603 78993 2
147 529 77763 2
150 577 86550 4
167 578 96526 2
115 502 57730 4
114 567 64638 4
148 609 90132 2
169 693 117117 2
167 515 86005 2
172 661 113692 2
177 694 122838 2
153 570 87210 2
171 171 29241 4
163 532 86716 2
151 520 78520 2
170 204 34680 2
178 622 110716 2
180 194 34920 2
183 583 106689 2
177 174 30798 2
165 562 92730 2
174 192 33408 6
195 178 34710 2
163 514 83782 2
173 520 89960 2
199 194 38606 2
173 567 98091 2
173 543 93939 2
179 192 34368 4
170 587 99790 2
167 549 91683 2
191 523 99893 2
187 174 32538 2
157 721 113197 2
158 704 111232 2
185 703 130055 2
163 687 111981 2
175 641 112175 4
177 620 109740 4
182 624 113568 2
185 670 123950 2
186 639 118854 2
150 404 60600 2
159 414 65826 2
169 528 89232 2
191 519 99129 2
195 254 49530 1
121 294 35574 2
226 245 55370 1
173 260 44980 3
273 336 91728 1
153 332 50796 1
279 309 86211 1
177 370 65490 1
106 346 36676 3
