500 1000 100
172 285 49020 2
146 341 49786 2
120 288 34560 2
91 312 28392 2
90 124 11160 2
120 141 16920 2
190 229 43510 2
166 200 33200 2
129 305 39345 2
128 340 43520 8
104 305 31720 16
128 198 25344 1
134 288 38592 1
133 169 22477 3
117 377 44109 1
94 314 29516 4
127 169 21463 2
114 188 21432 1
138 181 24978 1
116 256 29696 1
81 110 8910 2
97 182 17654 2
90 202 18180 2
62 180 11160 2
163 204 33252 2
144 311 44784 1
127 282 35814 1
96 185 17760 2
102 171 17442 1
133 192 25536 2
118 147 17346 4
150 319 47850 2
97 309 29973 2
171 324 55404 12
133 157 20881 6
101 142 14342 4
126 357 44982 2
148 342 50616 8
115 135 15525 2
120 288 34560 2
78 163 12714 4
76 259 19684 2
203 345 70035 2
183 348 63684 6
196 297 58212 10
134 296 39664 4
150 312 46800 2
103 166 17098 2
134 318 42612 2
151 293 44243 1
158 297 46926 2
133 303 40299 1
173 379 65567 3
178 185 32930 3
154 358 55132 9
181 337 60997 1
124 337 41788 1
150 319 47850 1
150 341 51150 1
129 319 41151 1
94 142 13348 4
161 198 31878 2
80 134 10720 2
203 207 42021 2
116 175 20300 2
120 326 39120 2
106 145 15370 2
113 276 31188 2
108 358 38664 4
94 284 26696 2
108 153 16524 4
105 138 14490 2
172 365 62780 1
112 379 42448 2
159 344 54696 4
144 345 49680 10
192 329 63168 2
118 306 36108 2
118 143 16874 2
147 155 22785 2
199 294 58506 2
125 233 29125 4
130 254 33020 1
129 273 35217 1
121 273 33033 1
114 270 30780 1
123 247 30381 1
94 312 29328 8
62 272 16864 2
63 255 16065 2
58 192 11136 2
52 186 9672 2
90 340 30600 2
91 356 32396 2
107 265 28355 1
136 227 30872 1
131 265 34715 5
106 165 17490 1
76 141 10716 4
110 300 33000 1
