1000 2000 50
118 481 56758 16
336 621 208656 2
276 379 104604 2
347 420 145740 2
394 695 273830 6
134 442 59228 2
116 372 43152 2
164 273 44772 2
140 406 56840 2
121 284 34364 2
120 324 38880 2
122 232 28304 2
233 286 66638 2
156 399 62244 2
135 599 80865 2
118 541 63838 2
143 483 69069 2
176 557 98032 2
105 542 56910 2
171 357 61047 6
174 370 64380 2
137 338 46306 18
85 222 18870 2
94 206 19364 2
146 411 60006 30
260 306 79560 1
263 340 89420 3
126 345 43470 16
139 723 100497 2
138 305 42090 2
134 407 54538 6
189 520 98280 4
301 607 182707 4
331 316 104596 2
283 462 130746 1
285 463 131955 1
252 361 90972 1
248 634 157232 1
173 435 75255 4
241 427 102907 1
314 707 221998 2
278 350 97300 4
307 322 98854 4
191 223 42593 1
227 280 63560 2
278 289 80342 1
240 344 82560 2
120 288 34560 2
204 342 69768 2
158 345 54510 2
