500 1000 100
72 259 18648 2
63 297 18711 4
74 253 18722 2
65 291 18915 4
58 299 17342 4
91 287 26117 2
74 295 21830 2
80 350 28000 2
89 310 27590 2
87 301 26187 2
80 88 7040 4
78 287 22386 2
77 302 23254 2
79 102 8058 2
83 302 25066 2
84 96 8064 2
97 303 29391 2
92 99 9108 2
98 99 9702 8
91 97 8827 2
87 262 22794 2
90 280 25200 4
92 96 8832 6
94 269 25286 2
85 302 25670 2
93 287 26691 2
85 316 26860 2
90 363 32670 2
89 352 31328 2
83 335 27805 2
92 317 29164 6
88 346 30448 4
79 355 28045 2
84 358 30072 2
76 234 17784 2
65 240 15600 2
84 273 22932 2
94 297 27918 2
87 126 10962 1
58 141 8178 2
116 115 13340 1
90 128 11520 3
142 184 26128 1
87 168 14616 5
124 177 21948 1
76 183 13908 1
58 160 9280 3
51 173 8823 2
58 138 8004 3
50 168 8400 3
51 138 7038 3
192 321 61632 2
166 311 51626 1
215 367 78905 3
154 348 53592 1
201 360 72360 2
97 137 13289 2
135 297 40095 2
84 297 24948 2
182 321 58422 1
82 219 17958 4
164 248 40672 1
153 173 26469 1
143 277 39611 1
143 314 44902 2
184 272 50048 1
164 179 29356 3
156 350 54600 3
119 341 40579 2
251 345 86595 2
90 198 17820 1
175 311 54425 1
182 308 56056 1
122 296 36112 1
43 202 8686 2
137 346 47402 2
118 313 36934 1
78 138 10764 8
150 162 24300 2
132 245 32340 2
105 133 13965 2
92 294 27048 2
113 249 28137 2
200 255 51000 1
114 303 34542 3
120 222 26640 4
224 404 90496 4
166 445 73870 4
131 262 34322 2
211 237 50007 1
156 169 26364 1
109 247 26923 1
108 139 15012 1
220 307 67540 2
145 158 22910 2
80 313 25040 1
112 180 20160 1
129 196 25284 2
52 97 5044 1
61 174 10614 2
