500 1000 100
89 155 13795 2
84 162 13608 3
80 131 10480 2
67 303 20301 2
59 227 13393 2
103 223 22969 2
42 213 8946 2
71 187 13277 2
62 188 11656 4
68 207 14076 4
87 162 14094 3
86 130 11180 3
87 293 25491 2
71 285 20235 4
70 248 17360 2
77 276 21252 2
115 231 26565 2
69 228 15732 2
81 140 11340 2
70 126 8820 6
77 282 21714 4
107 257 27499 1
51 144 7344 2
145 272 39440 2
124 328 40672 1
76 152 11552 1
66 211 13926 6
124 182 22568 4
73 202 14746 8
78 206 16068 6
106 183 19398 1
96 123 11808 1
82 123 10086 2
85 97 8245 2
65 74 4810 2
81 171 13851 2
156 302 47112 2
98 158 15484 2
207 318 65826 2
110 288 31680 2
67 309 20703 2
58 272 15776 2
65 296 19240 2
64 311 19904 2
124 224 27776 1
55 222 12210 10
114 136 15504 1
147 275 40425 1
122 278 33916 1
132 266 35112 1
135 244 32940 1
154 260 40040 1
110 153 16830 1
102 140 14280 1
105 122 12810 1
173 310 53630 1
101 335 33835 2
160 359 57440 4
183 324 59292 4
124 327 40548 2
103 346 35638 2
122 324 39528 2
208 296 61568 2
173 332 57436 2
156 284 44304 2
163 272 44336 2
130 287 37310 2
115 213 24495 2
183 194 35502 2
115 154 17710 2
110 133 14630 2
125 113 14125 8
108 318 34344 1
88 154 13552 2
77 154 11858 4
78 216 16848 2
69 327 22563 16
66 156 10296 1
93 189 17577 6
85 183 15555 2
82 132 10824 3
74 131 9694 3
74 99 7326 1
57 174 9918 2
71 312 22152 3
142 148 21016 1
156 173 26988 3
75 314 23550 4
75 275 20625 6
81 171 13851 2
82 189 15498 4
70 304 21280 2
69 315 21735 4
79 101 7979 3
67 206 13802 2
64 162 10368 2
64 184 11776 2
55 174 9570 2
96 208 19968 2
81 315 25515 2
