500 1000 100
72 133 9576 3
47 186 8742 4
54 192 10368 2
64 264 16896 4
70 160 11200 6
60 108 6480 1
191 285 54435 1
80 182 14560 4
114 128 14592 1
43 122 5246 1
118 245 28910 1
39 281 10959 1
99 344 34056 4
91 299 27209 3
105 231 24255 3
76 128 9728 2
51 101 5151 1
36 186 6696 2
89 202 17978 2
56 255 14280 2
79 170 13430 1
67 215 14405 1
66 205 13530 2
73 211 15403 4
125 317 39625 1
121 258 31218 3
76 298 22648 2
80 139 11120 2
72 136 9792 1
123 177 21771 2
79 259 20461 4
75 141 10575 2
69 78 5382 2
91 86 7826 1
105 164 17220 2
141 332 46812 4
78 115 8970 2
175 270 47250 2
63 201 12663 1
73 292 21316 2
46 228 10488 2
88 235 20680 2
68 233 15844 2
80 205 16400 2
75 328 24600 6
67 315 21105 2
78 222 17316 2
94 204 19176 2
81 198 16038 18
72 186 13392 11
78 128 9984 2
97 118 11446 2
69 121 8349 4
50 200 10000 2
71 180 12780 1
87 175 15225 1
86 155 13330 4
80 322 25760 1
89 362 32218 2
90 325 29250 2
90 213 19170 1
91 195 17745 2
97 203 19691 1
46 61 2806 1
101 207 20907 1
127 184 23368 2
129 179 23091 4
78 198 15444 2
105 184 19320 1
81 172 13932 2
93 270 25110 2
74 175 12950 4
86 134 11524 4
96 173 16608 2
88 166 14608 2
89 277 24653 1
79 140 11060 2
109 129 14061 3
63 355 22365 4
68 184 12512 2
93 210 19530 2
54 181 9774 4
109 160 17440 1
85 148 12580 2
64 258 16512 4
56 178 9968 4
58 130 7540 4
39 99 3861 2
48 167 8016 1
85 311 26435 2
104 285 29640 1
85 238 20230 1
116 271 31436 1
109 186 20274 1
127 180 22860 2
47 199 9353 2
90 113 10170 2
70 129 9030 1
102 173 17646 2
132 284 37488 10
