500 1000 50
144 133 19152 2
112 298 33376 12
118 149 17582 2
90 318 28620 4
78 128 9984 2
125 259 32375 1
142 263 37346 2
70 311 21770 6
71 270 19170 6
55 191 10505 1
51 76 3876 3
80 96 7680 1
108 167 18036 1
68 235 15980 1
75 126 9450 1
148 330 48840 1
86 267 22962 1
103 209 21527 1
206 215 44290 4
116 176 20416 4
78 294 22932 2
48 296 14208 2
38 77 2926 1
120 180 21600 2
81 214 17334 4
71 317 22507 8
93 332 30876 4
88 347 30536 2
64 329 21056 2
65 267 17355 2
64 164 10496 2
126 353 44478 1
101 229 23129 1
203 226 45878 2
54 150 8100 5
83 304 25232 4
81 207 16767 3
72 150 10800 1
103 129 13287 1
85 116 9860 1
39 186 7254 1
115 360 41400 4
99 102 10098 4
112 121 13552 1
45 256 11520 4
39 200 7800 2
62 192 11904 2
142 304 43168 1
75 201 15075 3
83 318 26394 2
