1000 2000 50
162 145 23490 2
211 637 134407 4
117 790 92430 4
133 542 72086 2
165 488 80520 4
238 415 98770 2
139 625 86875 4
127 540 68580 6
141 624 87984 2
269 403 108407 1
144 565 81360 2
140 498 69720 2
133 537 71421 2
93 361 33573 2
228 399 90972 1
139 603 83817 2
152 518 78736 2
136 583 79288 4
145 546 79170 2
128 540 69120 4
109 529 57661 4
167 499 83333 2
174 661 115014 2
160 597 95520 2
181 634 114754 2
179 634 113486 2
162 570 92340 2
173 178 30794 4
176 576 101376 2
152 616 93632 2
164 180 29520 2
167 537 89679 2
191 188 35908 2
189 561 106029 2
173 178 30794 2
174 584 101616 2
182 192 34944 6
182 192 34944 2
174 595 103530 2
173 605 104665 2
197 204 40188 2
174 601 104574 2
172 532 91504 2
166 206 34196 4
175 565 98875 2
188 537 100956 2
198 535 105930 2
198 182 36036 2
172 641 110252 2
158 690 109020 2
