1000 2000 150
253 256 64768 6
349 614 214286 2
330 608 200640 2
309 632 195288 2
309 341 105369 2
304 486 147744 2
233 491 114403 2
174 280 48720 2
344 541 186104 2
338 624 210912 8
208 642 133536 2
97 243 23571 1
125 389 48625 3
186 219 40734 1
125 159 19875 1
89 119 10591 1
146 395 57670 2
234 763 178542 1
79 728 57512 2
214 728 155792 1
161 402 64722 8
141 559 78819 2
225 553 124425 1
166 344 57104 2
176 277 48752 2
312 395 123240 2
166 295 48970 6
155 428 66340 4
203 468 95004 2
165 523 86295 3
181 517 93577 2
178 548 97544 2
169 312 52728 6
139 436 60604 2
140 439 61460 2
136 427 58072 2
135 419 56565 2
172 406 69832 2
176 412 72512 4
192 628 120576 1
169 334 56446 2
175 327 57225 2
144 571 82224 6
184 326 59984 2
174 381 66294 6
206 401 82606 4
178 455 80990 4
166 455 75530 2
157 485 76145 2
234 555 129870 1
219 347 75993 2
206 281 57886 6
172 609 104748 2
154 603 92862 4
134 195 26130 2
222 593 131646 1
90 621 55890 1
186 741 137826 6
210 306 64260 4
84 202 16968 1
219 385 84315 2
211 222 46842 2
207 302 62514 2
138 402 55476 3
145 299 43355 6
194 241 46754 3
135 388 52380 2
135 451 60885 2
165 576 95040 8
157 566 88862 2
174 592 103008 2
246 732 180072 1
214 399 85386 2
222 349 77478 1
210 335 70350 4
248 256 63488 1
275 438 120450 1
119 250 29750 4
137 398 54526 4
140 409 57260 2
124 354 43896 2
122 454 55388 2
334 426 142284 4
120 319 38280 2
181 332 60092 2
172 297 51084 2
167 582 97194 2
211 485 102335 2
126 237 29862 6
98 373 36554 2
190 443 84170 2
93 440 40920 2
105 384 40320 2
175 402 70350 3
144 276 39744 2
199 370 73630 2
139 308 42812 2
114 547 62358 2
108 544 58752 2
91 170 15470 1
164 181 29684 1
123 509 62607 2
154 435 66990 4
127 471 59817 2
96 444 42624 2
135 331 44685 1
159 595 94605 1
92 168 15456 1
134 419 56146 6
145 159 23055 2
141 379 53439 2
241 265 63865 1
112 483 54096 2
127 447 56769 2
127 565 71755 2
182 563 102466 2
175 626 109550 2
173 656 113488 2
188 222 41736 2
92 261 24012 2
144 262 37728 1
91 390 35490 4
118 416 49088 2
126 528 66528 4
141 332 46812 6
109 233 25397 1
347 632 219304 1
163 345 56235 4
235 221 51935 1
93 276 25668 1
223 542 120866 1
79 490 38710 1
188 689 129532 4
156 685 106860 3
232 463 107416 3
144 260 37440 2
104 232 24128 1
76 372 28272 2
156 408 63648 2
118 522 61596 2
177 295 52215 1
154 381 58674 1
128 436 55808 2
149 391 58259 4
240 647 155280 1
243 517 125631 3
153 707 108171 2
173 290 50170 2
160 260 41600 1
225 352 79200 2
