1000 2000 100
284 682 193688 2
488 596 290848 1
334 697 232798 1
334 668 223112 4
292 528 154176 3
297 426 126522 2
210 389 81690 1
128 723 92544 1
209 625 130625 1
432 717 309744 1
226 402 90852 1
241 417 100497 1
188 691 129908 3
571 697 397987 1
390 705 274950 1
112 412 46144 6
135 306 41310 2
412 622 256264 2
166 530 87980 1
146 479 69934 2
382 721 275422 2
281 614 172534 1
100 174 17400 1
213 271 57723 1
383 449 171967 1
130 258 33540 2
239 667 159413 1
274 322 88228 2
252 240 60480 1
234 647 151398 1
210 547 114870 2
207 457 94599 2
228 235 53580 1
334 695 232130 1
226 436 98536 1
102 450 45900 2
98 419 41062 2
166 170 28220 6
119 486 57834 2
110 524 57640 2
234 892 208728 1
129 515 66435 2
107 516 55212 2
244 361 88084 1
223 327 72921 6
272 379 103088 1
272 364 99008 1
248 624 154752 1
219 675 147825 1
387 673 260451 2
152 625 95000 2
184 726 133584 2
155 369 57195 6
148 313 46324 4
178 706 125668 1
89 692 61588 1
205 521 106805 4
111 537 59607 10
159 448 71232 2
210 242 50820 1
195 520 101400 1
134 218 29212 1
145 335 48575 1
159 479 76161 1
174 563 97962 3
184 561 103224 2
134 504 67536 2
98 367 35966 3
104 458 47632 2
112 432 48384 2
114 399 45486 2
301 401 120701 1
165 352 58080 1
154 308 47432 8
138 138 19044 2
112 161 18032 1
127 304 38608 4
205 370 75850 2
109 190 20710 1
159 429 68211 2
173 394 68162 4
170 318 54060 4
159 663 105417 2
99 359 35541 2
146 392 57232 8
162 279 45198 2
251 376 94376 5
193 191 36863 1
233 396 92268 1
183 358 65514 2
197 238 46886 6
168 220 36960 4
152 215 32680 1
350 535 187250 1
346 548 189608 1
290 309 89610 5
124 505 62620 2
199 555 110445 4
148 550 81400 2
179 566 101314 4
