1000 2000 100
101 402 40602 2
197 460 90620 2
99 420 41580 2
113 384 43392 2
181 343 62083 3
145 237 34365 2
187 350 65450 2
132 274 36168 2
122 542 66124 2
114 524 59736 2
91 195 17745 1
198 177 35046 1
116 430 49880 2
172 453 77916 4
131 485 63535 2
97 439 42583 2
136 307 41752 1
164 607 99548 1
87 202 17574 1
161 361 58121 6
147 186 27342 2
122 334 40748 2
211 293 61823 1
131 424 55544 2
125 424 53000 2
147 656 96432 2
177 563 99651 2
179 559 100061 2
166 638 105908 2
218 216 47088 2
90 293 26370 2
143 248 35464 1
93 344 31992 4
108 357 38556 2
123 472 58056 4
156 355 55380 6
122 224 27328 1
403 546 220038 1
167 348 58116 4
204 228 46512 1
90 281 25290 1
212 479 101548 1
80 485 38800 1
176 565 99440 4
184 666 122544 3
223 505 112615 3
159 257 40863 2
110 196 21560 1
79 432 34128 2
150 367 55050 2
117 544 63648 2
150 304 45600 1
140 402 56280 1
130 408 53040 2
161 403 64883 4
266 634 168644 1
255 461 117555 3
155 700 108500 2
178 313 55714 2
153 286 43758 1
243 345 83835 2
141 525 74025 4
132 315 41580 2
127 168 21336 2
169 177 29913 1
221 308 68068 2
243 622 151146 4
158 239 37762 2
340 584 198560 2
142 572 81224 4
139 374 51986 1
165 626 103290 2
83 421 34943 2
151 505 76255 2
127 555 70485 2
160 381 60960 2
127 652 82804 6
151 638 96338 2
154 446 68684 2
199 422 83978 2
145 410 59450 4
136 378 51408 5
136 258 35088 2
165 240 39600 2
141 235 33135 4
110 359 39490 2
143 354 50622 1
192 300 57600 1
174 325 56550 4
163 662 107906 1
202 607 122614 2
182 559 101738 2
204 399 81396 1
181 360 65160 2
195 365 71175 1
96 121 11616 1
192 374 71808 1
255 349 88995 2
218 383 83494 2
145 403 58435 2
