500 1000 150
101 337 34037 2
92 209 19228 1
88 199 17512 2
91 193 17563 1
48 60 2880 1
100 211 21100 1
135 174 23490 2
127 166 21082 4
75 173 12975 2
93 180 16740 1
79 180 14220 2
86 319 27434 2
76 187 14212 4
79 130 10270 4
88 197 17336 2
89 189 16821 2
105 280 29400 1
90 146 13140 2
104 138 14352 3
65 352 22880 4
71 176 12496 2
88 184 16192 2
63 215 13545 4
110 170 18700 1
91 156 14196 2
72 240 17280 4
62 163 10106 4
58 158 9164 4
36 91 3276 2
47 170 7990 1
79 291 22989 2
120 315 37800 1
73 226 16498 1
125 284 35500 1
130 161 20930 1
128 192 24576 2
53 193 10229 2
84 113 9492 2
62 132 8184 1
95 159 15105 2
137 256 35072 10
152 153 23256 1
266 324 86184 4
283 380 107540 4
266 331 88046 1
297 320 95040 3
138 376 51888 2
147 345 50715 2
97 320 31040 5
118 262 30916 4
79 173 13667 2
182 321 58422 2
159 249 39591 2
111 138 15318 2
120 357 42840 2
251 315 79065 3
175 335 58625 2
162 169 27378 2
172 336 57792 2
151 189 28539 2
173 328 56744 1
89 309 27501 2
144 154 22176 2
140 309 43260 4
89 121 10769 4
149 343 51107 4
140 343 48020 2
178 200 35600 2
150 319 47850 2
120 171 20520 2
94 293 27542 2
184 358 65872 4
95 135 12825 2
117 267 31239 8
183 334 61122 2
177 342 60534 2
143 198 28314 2
126 336 42336 2
142 241 34222 1
137 321 43977 2
136 161 21896 4
104 373 38792 2
103 380 39140 2
117 132 15444 2
99 334 33066 2
298 369 109962 6
120 308 36960 1
124 211 26164 1
132 188 24816 1
58 209 12122 1
50 273 13650 2
100 223 22300 1
52 69 3588 1
110 176 19360 4
144 371 53424 1
74 311 23014 1
62 156 9672 2
82 199 16318 2
85 104 8840 1
77 94 7238 1
75 337 25275 2
65 167 10855 2
45 95 4275 1
80 128 10240 1
92 270 24840 2
93 177 16461 3
96 165 15840 6
102 136 13872 2
133 161 21413 2
113 346 39098 1
114 165 18810 1
123 315 38745 1
51 129 6579 1
119 207 24633 1
132 184 24288 1
130 179 23270 1
127 286 36322 1
133 370 49210 1
131 255 33405 1
127 215 27305 1
124 188 23312 1
103 335 34505 1
116 351 40716 1
143 216 30888 1
137 194 26578 1
115 156 17940 1
128 149 19072 1
78 275 21450 1
184 292 53728 1
130 152 19760 1
130 338 43940 1
114 328 37392 1
117 316 36972 1
96 180 17280 1
155 318 49290 1
83 354 29382 1
99 186 18414 4
87 174 15138 2
56 148 8288 1
108 304 32832 2
47 313 14711 2
73 114 8322 1
88 282 24816 1
110 208 22880 1
68 174 11832 4
79 168 13272 4
69 312 21528 2
71 173 12283 2
89 188 16732 9
75 326 24450 2
