1000 2000 50
186 313 58218 1
122 439 53558 4
228 379 86412 2
304 608 184832 1
267 295 78765 1
374 526 196724 2
334 727 242818 2
309 319 98571 2
217 284 61628 3
328 370 121360 2
279 602 167958 4
294 509 149646 2
251 635 159385 4
280 254 71120 2
252 609 153468 12
230 304 69920 2
210 596 125160 4
150 248 37200 2
290 586 169940 1
266 512 136192 2
126 623 78498 6
146 504 73584 6
111 351 38961 1
87 147 12789 3
174 182 31668 1
212 334 70808 1
145 493 71485 1
162 258 41796 1
317 720 228240 1
163 578 94214 1
228 485 110580 1
361 371 133931 4
225 324 72900 2
226 311 70286 4
144 602 86688 2
88 667 58696 2
72 142 10224 1
239 393 93927 2
160 363 58080 4
145 665 96425 8
200 690 138000 4
175 582 101850 2
126 605 76230 2
146 556 81176 2
138 324 44712 2
265 602 159530 1
178 423 75294 1
460 512 235520 2
102 281 28662 5
152 583 88616 4
