500 1000 50
77 198 15246 4
97 296 28712 1
75 308 23100 4
78 215 16770 4
110 143 15730 3
68 81 5508 1
77 163 12551 6
73 110 8030 2
103 262 26986 1
80 92 7360 2
116 192 22272 4
107 178 19046 4
119 121 14399 4
79 201 15879 4
76 222 16872 4
89 198 17622 12
80 142 11360 2
81 308 24948 2
87 160 13920 6
78 167 13026 3
84 145 12180 1
99 296 29304 1
41 274 11234 1
68 298 20264 6
42 165 6930 1
81 134 10854 1
65 134 8710 2
100 294 29400 2
73 264 19272 2
89 283 25187 2
112 252 28224 1
154 338 52052 1
98 287 28126 1
100 109 10900 2
157 273 42861 1
81 224 18144 1
125 273 34125 1
114 241 27474 2
107 210 22470 2
108 216 23328 2
78 125 9750 1
55 77 4235 1
82 228 18696 4
127 271 34417 1
146 273 39858 1
168 186 31248 1
117 272 31824 2
71 390 27690 2
100 194 19400 3
151 365 55115 1
