500 1000 150
166 232 38512 1
145 174 25230 3
142 324 46008 3
115 364 41860 2
215 292 62780 2
77 169 13013 1
195 332 64740 1
186 288 53568 1
113 329 37177 1
42 231 9702 2
158 293 46294 2
101 282 28482 1
84 140 11760 8
143 166 23738 2
133 240 31920 2
111 149 16539 2
86 284 24424 2
125 228 28500 2
191 265 50615 1
109 315 34335 3
121 208 25168 4
198 445 88110 4
160 395 63200 4
131 306 40086 2
189 218 41202 1
144 196 28224 1
126 227 28602 1
127 159 20193 1
239 349 83411 2
122 146 17812 2
89 304 27056 1
111 206 22866 1
126 207 26082 2
58 92 5336 1
69 152 10488 2
80 176 14080 2
85 192 16320 1
61 170 10370 1
93 343 31899 1
108 181 19548 1
124 251 31124 1
116 259 30044 1
121 321 38841 1
95 218 20710 1
77 181 13937 6
39 205 7995 1
63 172 10836 1
72 246 17712 2
68 202 13736 2
47 223 10481 2
58 207 12006 2
71 225 15975 3
97 137 13289 1
114 138 15732 1
92 225 20700 4
72 137 9864 1
140 254 35560 1
76 104 7904 2
122 245 29890 1
82 170 13940 3
82 95 7790 3
81 84 6804 2
82 300 24600 2
94 207 19458 1
81 314 25434 2
72 89 6408 2
120 232 27840 1
81 200 16200 1
107 224 23968 2
106 130 13780 1
46 186 8556 1
112 330 36960 1
68 253 17204 4
126 162 20412 3
88 319 28072 10
64 193 12352 10
165 226 37290 1
132 365 48180 1
92 190 17480 6
70 221 15470 3
104 353 36712 1
110 204 22440 2
110 214 23540 10
106 139 14734 2
230 333 76590 2
208 340 70720 2
185 336 62160 2
62 114 7068 2
153 324 49572 2
159 315 50085 1
248 332 82336 2
206 320 65920 2
141 170 23970 2
131 324 42444 1
128 352 45056 12
115 165 18975 2
78 104 8112 2
170 299 50830 8
109 355 38695 4
178 330 58740 2
172 371 63812 2
66 68 4488 8
173 299 51727 2
137 321 43977 2
139 306 42534 4
120 285 34200 4
159 349 55491 2
204 353 72012 6
171 316 54036 2
178 356 63368 4
117 150 17550 2
119 323 38437 2
192 370 71040 4
157 370 58090 2
152 169 25688 2
118 124 14632 2
200 349 69800 4
140 189 26460 2
115 204 23460 4
94 109 10246 2
163 302 49226 2
115 299 34385 6
257 327 84039 2
259 295 76405 2
89 124 11036 2
226 207 46782 8
189 206 38934 6
178 200 35600 34
101 97 9797 2
88 90 7920 2
172 163 28036 4
129 156 20124 2
73 170 12410 4
61 182 11102 2
210 338 70980 1
156 338 52728 4
119 304 36176 1
116 339 39324 6
146 323 47158 2
110 136 14960 6
167 288 48096 3
111 176 19536 4
128 347 44416 4
121 299 36179 4
115 144 16560 2
192 310 59520 2
136 314 42704 2
116 301 34916 2
81 131 10611 8
152 360 54720 8
