1000 2000 150
210 306 64260 4
84 202 16968 1
219 385 84315 2
211 222 46842 2
207 302 62514 2
138 402 55476 3
145 299 43355 6
194 241 46754 3
135 388 52380 2
135 451 60885 2
165 576 95040 8
157 566 88862 2
174 592 103008 2
246 732 180072 1
214 399 85386 2
222 349 77478 1
210 335 70350 4
248 256 63488 1
275 438 120450 1
119 250 29750 4
137 398 54526 4
140 409 57260 2
124 354 43896 2
122 454 55388 2
334 426 142284 4
120 319 38280 2
181 332 60092 2
172 297 51084 2
167 582 97194 2
211 485 102335 2
126 237 29862 6
98 373 36554 2
190 443 84170 2
93 440 40920 2
105 384 40320 2
175 402 70350 3
144 276 39744 2
199 370 73630 2
139 308 42812 2
114 547 62358 2
108 544 58752 2
91 170 15470 1
164 181 29684 1
123 509 62607 2
154 435 66990 4
127 471 59817 2
96 444 42624 2
135 331 44685 1
159 595 94605 1
92 168 15456 1
134 419 56146 6
145 159 23055 2
141 379 53439 2
241 265 63865 1
112 483 54096 2
127 447 56769 2
127 565 71755 2
182 563 102466 2
175 626 109550 2
173 656 113488 2
188 222 41736 2
92 261 24012 2
144 262 37728 1
91 390 35490 4
118 416 49088 2
126 528 66528 4
141 332 46812 6
109 233 25397 1
347 632 219304 1
163 345 56235 4
235 221 51935 1
93 276 25668 1
223 542 120866 1
79 490 38710 1
188 689 129532 4
156 685 106860 3
232 463 107416 3
144 260 37440 2
104 232 24128 1
76 372 28272 2
156 408 63648 2
118 522 61596 2
177 295 52215 1
154 381 58674 1
128 436 55808 2
149 391 58259 4
240 647 155280 1
243 517 125631 3
153 707 108171 2
173 290 50170 2
160 260 41600 1
225 352 79200 2
142 530 75260 4
147 318 46746 2
125 164 20500 2
184 182 33488 1
193 272 52496 2
274 653 178922 4
174 227 39498 2
389 541 210449 2
127 627 79629 4
130 456 59280 1
143 603 86229 2
92 463 42596 2
174 500 87000 2
127 495 62865 2
163 434 70742 2
143 616 88088 6
143 574 82082 2
144 397 57168 2
174 418 72732 2
160 372 59520 4
138 381 52578 5
160 253 40480 2
180 254 45720 2
145 240 34800 4
111 429 47619 2
126 382 48132 1
173 347 60031 1
169 307 51883 4
163 650 105950 1
190 653 124070 2
200 683 136600 2
173 415 71795 1
183 353 64599 2
209 395 82555 1
104 135 14040 1
190 398 75620 1
268 329 88172 2
253 318 80454 2
138 337 46506 2
199 363 72237 1
139 385 53515 2
168 547 91896 2
173 378 65394 4
165 248 40920 2
195 341 66495 2
183 343 62769 2
215 516 110940 1
152 275 41800 2
214 292 62488 3
138 691 95358 4
128 407 52096 2
197 371 73087 2
122 432 52704 4
231 324 74844 1
165 345 56925 2
147 532 78204 4
127 331 42037 4
118 286 33748 4
