500 1000 150
104 360 37440 1
78 227 17706 8
72 287 20664 2
107 296 31672 1
96 191 18336 2
88 158 13904 2
159 200 31800 2
73 163 11899 6
72 177 12744 4
87 238 20706 2
76 284 21584 3
75 276 20700 2
80 264 21120 2
84 143 12012 6
67 222 14874 2
64 219 14016 2
63 189 11907 2
60 189 11340 2
101 236 23836 2
101 216 21816 4
90 317 28530 1
83 178 14774 2
86 165 14190 2
78 296 23088 6
96 142 13632 2
104 179 18616 6
87 206 17922 4
102 211 21522 4
77 209 16093 2
74 273 20202 2
125 243 30375 1
111 167 18537 2
96 142 13632 6
89 298 26522 2
89 280 24920 4
65 91 5915 3
102 263 26826 1
44 257 11308 1
104 325 33800 6
105 148 15540 4
41 104 4264 1
93 180 16740 2
104 129 13416 2
97 142 13774 2
74 233 17242 3
79 152 12008 6
96 122 11712 3
64 232 14848 2
61 240 14640 2
83 277 22991 8
92 285 26220 2
114 359 40926 1
91 217 19747 2
114 167 19038 1
121 152 18392 4
104 128 13312 1
132 215 28380 1
61 143 8723 4
64 178 11392 4
64 208 13312 2
64 193 12352 2
63 217 13671 2
161 225 36225 4
64 163 10432 2
97 154 14938 2
72 148 10656 2
86 270 23220 2
111 242 26862 2
58 135 7830 6
55 215 11825 2
83 227 18841 2
52 220 11440 2
48 194 9312 2
103 206 21218 3
74 132 9768 2
105 152 15960 2
63 134 8442 2
60 263 15780 2
53 264 13992 2
45 91 4095 1
99 100 9900 1
60 244 14640 2
74 229 16946 4
64 213 13632 2
49 254 12446 2
68 159 10812 1
87 281 24447 1
44 96 4224 1
79 177 13983 6
75 79 5925 2
62 192 11904 2
113 142 16046 1
60 250 15000 2
68 221 15028 2
70 295 20650 6
83 311 25813 2
87 292 25404 4
109 107 11663 2
51 136 6936 2
75 142 10650 3
45 195 8775 4
56 206 11536 2
58 264 15312 4
71 188 13348 6
56 102 5712 1
207 307 63549 1
83 162 13446 4
123 125 15375 1
40 130 5200 1
122 289 35258 1
47 279 13113 1
101 334 33734 4
83 329 27307 3
105 224 23520 3
69 119 8211 2
53 107 5671 1
40 198 7920 2
85 174 14790 2
60 247 14820 2
72 142 10224 1
70 193 13510 1
61 187 11407 2
68 205 13940 4
131 310 40610 1
132 223 29436 3
75 318 23850 2
86 142 12212 2
83 154 12782 1
122 177 21594 2
72 245 17640 4
71 142 10082 2
67 75 5025 2
91 88 8008 1
97 158 15326 2
136 348 47328 4
92 122 11224 2
198 300 59400 2
64 217 13888 1
75 270 20250 2
46 226 10396 2
75 248 18600 2
58 265 15370 2
78 195 15210 2
70 328 22960 6
75 315 23625 2
78 214 16692 2
90 190 17100 2
71 180 12780 18
77 184 14168 11
69 124 8556 2
