500 1000 100
147 206 30282 1
95 161 15295 1
79 159 12561 8
70 68 4760 2
55 73 4015 1
67 179 11993 4
91 193 17563 2
54 93 5022 1
82 228 18696 2
96 207 19872 4
90 152 13680 4
79 328 25912 2
48 191 9168 2
74 189 13986 8
75 159 11925 2
123 182 22386 5
87 108 9396 1
107 212 22684 1
99 193 19107 2
95 114 10830 6
70 126 8820 4
68 122 8296 1
166 262 43492 1
183 245 44835 1
127 148 18796 5
70 216 15120 2
93 303 28179 6
72 301 21672 4
81 280 22680 6
73 268 19564 2
85 201 17085 2
81 160 12960 2
94 347 32618 2
108 149 16092 1
98 166 16268 1
105 161 16905 2
122 142 17324 1
155 158 24490 1
102 167 17034 6
142 133 18886 2
77 295 22715 8
145 174 25230 1
147 347 51009 2
166 324 53784 2
93 268 24924 2
154 199 30646 4
79 164 12956 4
130 360 46800 2
105 330 34650 2
81 145 11745 2
128 318 40704 4
56 355 19880 1
32 345 11040 1
72 162 11664 1
108 115 12420 1
39 150 5850 1
252 361 90972 1
104 175 18200 1
49 154 7546 1
86 143 12298 1
64 113 7232 1
78 113 8814 1
63 103 6489 1
113 206 23278 1
82 143 11726 1
72 289 20808 2
57 120 6840 2
82 103 8446 1
122 231 28182 2
72 186 13392 2
41 115 4715 1
64 304 19456 2
73 184 13432 1
64 102 6528 2
63 320 20160 6
70 256 17920 2
70 156 10920 3
62 366 22692 1
102 331 33762 1
161 237 38157 1
140 325 45500 1
69 244 16836 1
73 369 26937 1
63 88 5544 1
108 200 21600 1
198 352 69696 1
162 326 52812 6
167 165 27555 2
132 184 24288 4
153 308 47124 7
146 145 21170 4
162 330 53460 6
117 306 35802 3
197 294 57918 3
155 169 26195 2
178 304 54112 8
129 331 42699 2
98 159 15582 6
139 301 41839 4
173 346 59858 2
