500 1000 50
67 247 16549 2
71 146 10366 1
119 354 42126 1
39 338 13182 1
92 292 26864 2
86 179 15394 2
63 156 9828 10
78 92 7176 1
61 285 17385 2
54 205 11070 2
137 263 36031 1
68 176 11968 3
113 212 23956 1
141 177 24957 2
70 145 10150 4
69 207 14283 2
71 275 19525 2
74 159 11766 2
116 235 27260 1
81 336 27216 3
100 116 11600 1
122 216 26352 1
119 189 22491 1
75 108 8100 1
51 182 9282 2
110 219 24090 1
86 272 23392 2
79 226 17854 4
97 146 14162 2
50 123 6150 2
35 67 2345 2
86 216 18576 2
60 233 13980 2
48 142 6816 2
77 198 15246 4
97 296 28712 1
75 308 23100 4
78 215 16770 4
110 143 15730 3
68 81 5508 1
77 163 12551 6
73 110 8030 2
103 262 26986 1
80 92 7360 2
116 192 22272 4
107 178 19046 4
119 121 14399 4
79 201 15879 4
76 222 16872 4
89 198 17622 12
