500 1000 50
106 222 23532 1
49 186 9114 2
52 185 9620 2
88 86 7568 6
62 267 16554 2
56 221 12376 2
112 463 51856 1
57 278 15846 2
54 225 12150 2
129 191 24639 1
112 152 17024 6
133 200 26600 1
115 190 21850 1
123 308 37884 1
107 281 30067 1
201 291 58491 2
74 336 24864 2
85 319 27115 2
79 183 14457 6
90 332 29880 1
44 396 17424 1
99 312 30888 4
56 278 15568 10
91 237 21567 2
114 117 13338 1
99 272 26928 1
61 111 6771 1
83 148 12284 1
87 244 21228 1
93 259 24087 3
96 258 24768 2
70 252 17640 2
48 183 8784 3
61 216 13176 2
57 247 14079 2
61 225 13725 2
129 206 26574 1
90 171 15390 1
77 164 12628 8
70 77 5390 2
62 70 4340 1
67 154 10318 4
98 181 17738 2
54 101 5454 1
73 231 16863 2
84 188 15792 4
96 166 15936 4
79 354 27966 2
53 191 10123 2
74 192 14208 8
