500 1000 150
123 177 21771 6
189 186 35154 2
69 128 8832 16
174 307 53418 2
87 149 12963 2
75 330 24750 2
240 230 55200 2
238 227 54026 2
114 230 26220 2
157 331 51967 2
161 304 48944 3
89 108 9612 2
155 298 46190 2
128 355 45440 2
127 326 41402 2
161 344 55384 2
148 364 53872 4
94 140 13160 2
127 302 38354 2
164 348 57072 2
163 175 28525 2
179 304 54416 1
132 315 41580 1
61 280 17080 2
61 93 5673 3
64 150 9600 1
90 175 15750 1
64 116 7424 1
84 300 25200 1
60 169 10140 1
71 180 12780 2
61 218 13298 2
91 164 14924 6
88 287 25256 6
81 289 23409 2
51 189 9639 2
87 247 21489 2
71 221 15691 2
70 74 5180 2
94 281 26414 4
59 437 25783 4
74 263 19462 2
74 261 19314 4
105 224 23520 2
70 325 22750 4
61 307 18727 6
59 284 16756 2
144 224 32256 1
61 252 15372 2
62 234 14508 2
66 271 17886 2
45 204 9180 2
114 233 26562 1
68 301 20468 2
74 299 22126 2
65 294 19110 4
79 288 22752 2
59 248 14632 4
62 264 16368 4
85 327 27795 2
71 287 20377 2
84 357 29988 2
85 306 26010 2
80 267 21360 2
92 101 9292 4
91 274 24934 2
79 260 20540 2
77 86 6622 2
90 302 27180 2
83 98 8134 2
85 278 23630 2
92 85 7820 2
85 92 7820 8
85 102 8670 2
97 297 28809 2
88 290 25520 4
87 96 8352 6
94 291 27354 2
89 302 26878 2
83 304 25232 2
93 310 28830 2
82 310 25420 2
80 355 28400 2
85 368 31280 2
93 313 29109 6
82 363 29766 4
84 372 31248 2
90 351 31590 2
77 221 17017 2
72 249 17928 2
76 307 23332 2
88 292 25696 2
90 127 11430 1
57 134 7638 2
99 132 13068 1
79 137 10823 3
146 174 25404 1
81 159 12879 5
138 153 21114 1
84 185 15540 1
52 168 8736 3
52 167 8684 2
51 139 7089 3
56 160 8960 3
55 138 7590 3
201 383 76983 2
146 304 44384 1
242 357 86394 3
176 315 55440 1
189 311 58779 2
98 119 11662 2
118 292 34456 2
76 300 22800 2
202 364 73528 1
84 227 19068 4
147 251 36897 1
159 173 27507 1
159 314 49926 1
145 361 52345 2
166 232 38512 1
145 174 25230 3
142 324 46008 3
115 364 41860 2
215 292 62780 2
77 169 13013 1
195 332 64740 1
186 288 53568 1
113 329 37177 1
42 231 9702 2
158 293 46294 2
101 282 28482 1
84 140 11760 8
143 166 23738 2
133 240 31920 2
111 149 16539 2
86 284 24424 2
125 228 28500 2
191 265 50615 1
109 315 34335 3
121 208 25168 4
198 445 88110 4
160 395 63200 4
131 306 40086 2
189 218 41202 1
144 196 28224 1
126 227 28602 1
127 159 20193 1
239 349 83411 2
122 146 17812 2
89 304 27056 1
