500 1000 50
69 127 8763 2
53 102 5406 1
37 206 7622 2
75 206 15450 2
53 272 14416 2
82 167 13694 1
65 205 13325 1
67 205 13735 2
74 207 15318 4
130 350 45500 1
117 230 26910 3
78 321 25038 2
87 139 12093 2
71 134 9514 1
127 186 23622 2
72 264 19008 4
71 153 10863 2
61 76 4636 2
86 89 7654 1
102 163 16626 2
139 342 47538 4
86 114 9804 2
175 300 52500 2
67 201 13467 1
81 264 21384 2
43 220 9460 2
85 248 21080 2
63 235 14805 2
80 227 18160 2
67 319 21373 6
71 306 21726 2
82 188 15416 2
97 212 20564 2
82 180 14760 18
80 186 14880 11
77 138 10626 2
87 125 10875 2
78 128 9984 4
49 204 9996 2
61 192 11712 1
97 149 14453 1
79 144 11376 4
76 313 23788 1
96 336 32256 2
90 286 25740 2
99 209 20691 1
97 167 16199 2
98 203 19894 1
48 70 3360 1
112 199 22288 1
