500 1000 150
127 358 45466 2
264 295 77880 1
183 305 55815 1
178 309 55002 4
156 275 42900 3
132 220 29040 2
113 166 18758 1
65 355 23075 1
106 287 30422 1
200 307 61400 1
135 184 24840 1
111 186 20646 1
92 383 35236 3
289 345 99705 1
175 358 62650 5
63 180 11340 6
68 163 11084 2
171 301 51471 2
86 252 21672 1
71 241 17111 2
187 353 66011 2
138 320 44160 1
54 85 4590 1
104 125 13000 1
213 233 49629 1
55 141 7755 2
139 334 46426 1
137 142 19454 2
135 136 18360 1
137 347 47539 1
95 260 24700 2
107 218 23326 2
118 131 15458 1
168 310 52080 1
108 220 23760 1
55 216 11880 2
55 191 10505 2
77 92 7084 6
56 267 14952 2
57 267 15219 2
122 467 56974 1
58 280 16240 2
56 260 14560 2
128 180 23040 1
132 166 21912 6
130 206 26780 1
120 206 24720 1
107 277 29639 1
125 327 40875 1
173 300 51900 2
71 349 24779 2
92 352 32384 2
74 172 12728 6
87 388 33756 1
44 346 15224 1
103 263 27089 4
53 245 12985 10
91 207 18837 2
120 128 15360 1
92 242 22264 1
60 123 7380 1
83 161 13363 1
88 251 22088 1
97 307 29779 3
100 299 29900 2
70 274 19180 2
54 172 9288 3
60 225 13500 2
54 212 11448 2
60 223 13380 2
139 202 28078 1
89 189 16821 1
77 157 12089 8
65 73 4745 2
66 71 4686 1
60 149 8940 4
93 191 17763 2
48 87 4176 1
80 201 16080 2
88 198 17424 4
87 172 14964 4
83 303 25149 2
50 183 9150 2
71 183 12993 8
83 154 12782 2
120 210 25200 5
97 96 9312 1
102 214 21828 1
97 172 16684 2
98 134 13132 6
76 129 9804 4
63 100 6300 1
191 272 51952 1
191 273 52143 1
133 150 19950 5
64 223 14272 2
94 278 26132 6
73 253 18469 4
80 293 23440 6
72 251 18072 2
92 234 21528 2
90 178 16020 2
96 290 27840 2
106 168 17808 1
101 161 16261 1
93 162 15066 2
106 149 15794 1
141 161 22701 1
92 151 13892 6
131 135 17685 2
72 323 23256 8
147 178 26166 1
152 360 54720 2
151 299 45149 2
87 260 22620 2
170 188 31960 4
87 146 12702 4
148 360 53280 2
116 318 36888 2
88 158 13904 2
126 336 42336 4
59 376 22184 1
35 366 12810 1
71 150 10650 1
110 129 14190 1
44 125 5500 1
225 364 81900 1
96 161 15456 1
46 172 7912 1
87 131 11397 1
67 117 7839 1
75 105 7875 1
63 117 7371 1
95 199 18905 1
70 121 8470 1
77 260 20020 2
55 135 7425 2
82 113 9266 1
131 231 30261 2
78 188 14664 2
40 131 5240 1
65 260 16900 2
68 177 12036 1
69 94 6486 2
58 323 18734 6
77 240 18480 2
69 160 11040 3
71 313 22223 1
94 318 29892 1
166 233 38678 1
