1000 2000 50
171 421 71991 6
183 392 71736 6
178 320 56960 2
141 615 86715 2
189 354 66906 6
170 358 60860 3
188 326 61288 1
210 623 130830 1
85 565 48025 1
117 553 64701 6
84 356 29904 1
175 252 44100 1
112 243 27216 2
201 513 103113 2
133 524 69692 2
188 574 107912 2
211 454 95794 1
358 676 242008 1
218 586 127748 1
196 229 44884 2
351 478 167778 1
179 454 81266 1
252 568 143136 1
242 475 114950 2
224 470 105280 2
218 464 101152 2
158 287 45346 1
100 147 14700 1
192 479 91968 4
248 531 131688 1
289 552 159528 1
292 373 108916 1
207 510 105570 2
161 828 133308 2
223 367 81841 3
300 712 213600 1
248 555 137640 1
212 721 152852 2
284 602 170968 2
201 664 133464 1
180 628 113040 1
367 631 231577 1
376 717 269592 2
255 343 87465 2
272 651 177072 2
276 383 105708 1
256 645 165120 1
219 227 49713 2
272 704 191488 6
301 595 179095 2
