1000 2000 50
442 451 199342 8
361 405 146205 6
304 437 132848 34
195 195 38025 2
180 199 35820 2
341 356 121396 4
276 354 97704 2
140 291 40740 4
119 373 44387 2
438 584 255792 1
296 658 194768 4
248 609 151032 1
264 589 155496 6
295 672 198240 2
221 283 62543 2
296 608 179968 3
216 370 79920 4
259 676 175084 3
264 716 189024 1
250 676 169000 4
223 310 69130 2
392 663 259896 2
282 609 171738 2
244 680 165920 2
162 289 46818 8
289 682 197098 8
492 682 335544 2
275 643 176825 1
340 648 220320 1
252 662 166824 2
280 625 175000 4
206 226 46556 2
351 403 141453 2
236 719 169684 2
210 349 73290 2
235 335 78725 2
367 436 160012 2
267 649 173283 2
378 445 168210 2
299 433 129467 2
302 710 214420 2
199 382 76018 2
207 382 79074 2
202 716 144632 4
343 685 234955 2
180 321 57780 2
328 593 194504 2
189 256 48384 2
290 670 194300 2
251 349 87599 2
