1000 2000 100
231 359 82929 4
305 644 196420 1
128 657 84096 1
141 365 51465 2
166 369 61254 2
173 213 36849 1
158 220 34760 1
150 648 97200 2
144 355 51120 2
97 209 20273 1
164 227 37228 1
188 541 101708 2
171 380 64980 2
201 343 68943 6
203 274 55622 2
268 318 85224 2
221 706 156026 1
222 319 70818 1
251 552 138552 1
111 310 34410 1
248 412 102176 1
265 386 102290 1
253 378 95634 1
218 578 126004 1
302 612 184824 1
236 571 134756 1
224 450 100800 1
248 420 104160 1
218 724 157832 1
228 722 164616 1
287 440 126280 1
258 416 107328 1
260 298 77480 1
271 282 76422 1
144 572 82368 1
381 663 252603 1
290 326 94540 1
247 658 162526 1
257 608 156256 1
213 689 146757 1
185 333 61605 1
318 712 226416 1
167 735 122745 1
176 331 58256 4
168 337 56616 2
116 341 39556 1
235 546 128310 2
99 558 55242 2
131 228 29868 1
181 582 105342 1
236 421 99356 1
141 341 48081 4
141 340 47940 4
136 607 82552 2
140 402 56280 2
180 413 74340 9
168 671 112728 2
192 356 68352 8
198 281 55638 2
101 227 22927 1
186 656 122016 1
109 443 48287 2
99 344 34056 2
89 376 33464 2
86 393 33798 4
156 182 28392 5
152 196 29792 2
127 770 97790 1
160 185 29600 1
120 511 61320 2
96 465 44640 2
126 477 60102 2
205 332 68060 1
175 386 67550 8
78 155 12090 1
207 620 128340 1
93 717 66681 1
135 302 40770 6
114 251 28614 3
198 402 79596 1
118 424 50032 2
118 559 65962 2
96 392 37632 1
108 429 46332 2
133 526 69958 6
196 258 50568 2
197 442 87074 4
94 318 29892 2
165 598 98670 3
139 611 84929 4
147 341 50127 6
123 401 49323 2
117 503 58851 2
115 431 49565 2
98 430 42140 2
108 308 33264 2
200 413 82600 1
107 482 51574 6
115 482 55430 6
107 496 53072 2
