500 1000 150
162 304 49248 2
148 355 52540 2
135 325 43875 2
105 343 36015 2
100 132 13200 2
123 146 17958 2
196 208 40768 2
162 209 33858 2
119 349 41531 2
124 354 43896 8
98 325 31850 16
135 198 26730 1
127 347 44069 1
125 157 19625 3
135 359 48465 1
102 330 33660 4
118 178 21004 2
108 181 19548 1
140 189 26460 1
126 262 33012 1
90 122 10980 2
89 173 15397 2
79 178 14062 2
64 198 12672 2
162 204 33048 2
121 302 36542 1
117 327 38259 1
105 164 17220 2
113 161 18193 1
136 191 25976 2
134 145 19430 4
153 288 44064 2
102 356 36312 2
164 336 55104 12
116 145 16820 6
104 135 14040 4
141 347 48927 2
148 294 43512 8
119 131 15589 2
126 291 36666 2
83 156 12948 4
79 236 18644 2
189 338 63882 2
181 348 62988 6
176 300 52800 10
146 341 49786 4
145 347 50315 2
103 167 17201 2
159 303 48177 2
157 309 48513 1
158 327 51666 2
147 297 43659 1
168 341 57288 3
172 170 29240 3
154 361 55594 9
172 301 51772 1
126 295 37170 1
156 303 47268 1
160 306 48960 1
127 316 40132 1
87 131 11397 4
164 198 32472 2
76 130 9880 2
200 216 43200 2
107 175 18725 2
139 289 40171 2
128 138 17664 2
116 264 30624 2
121 368 44528 4
85 321 27285 2
98 155 15190 4
106 125 13250 2
204 325 66300 1
95 361 34295 2
181 354 64074 4
159 301 47859 10
188 348 65424 2
132 319 42108 2
130 134 17420 2
138 151 20838 2
168 326 54768 2
149 224 33376 4
113 287 32431 1
116 270 31320 1
121 248 30008 1
132 256 33792 1
117 259 30303 1
93 345 32085 8
67 235 15745 2
67 252 16884 2
62 202 12524 2
50 214 10700 2
93 385 35805 2
84 369 30996 2
117 283 33111 1
129 260 33540 1
147 258 37926 5
119 159 18921 1
79 130 10270 4
119 321 38199 1
147 407 59829 1
191 190 36290 1
124 190 23560 1
75 144 10800 1
145 363 52635 2
217 335 72695 2
164 311 51004 2
186 284 52824 2
161 238 38318 2
103 191 19673 2
99 357 35343 2
127 358 45466 2
264 295 77880 1
183 305 55815 1
178 309 55002 4
156 275 42900 3
132 220 29040 2
113 166 18758 1
65 355 23075 1
106 287 30422 1
200 307 61400 1
135 184 24840 1
111 186 20646 1
92 383 35236 3
289 345 99705 1
175 358 62650 5
63 180 11340 6
68 163 11084 2
171 301 51471 2
86 252 21672 1
71 241 17111 2
187 353 66011 2
138 320 44160 1
54 85 4590 1
104 125 13000 1
213 233 49629 1
55 141 7755 2
139 334 46426 1
137 142 19454 2
135 136 18360 1
137 347 47539 1
95 260 24700 2
107 218 23326 2
118 131 15458 1
168 310 52080 1
108 220 23760 1
55 216 11880 2
55 191 10505 2
77 92 7084 6
56 267 14952 2
