1000 2000 100
202 730 147460 4
284 589 167276 2
190 351 66690 2
307 708 217356 2
199 289 57511 2
311 710 220810 2
291 346 100686 2
277 322 89194 2
247 277 68419 2
320 645 206400 2
326 683 222658 2
266 587 156142 2
233 607 141431 2
191 661 126251 2
188 275 51700 2
232 301 69832 2
405 412 166860 2
325 435 141375 2
248 623 154504 2
229 669 153201 8
218 624 136032 16
247 448 110656 1
243 613 148959 1
284 345 97980 3
244 672 163968 1
213 621 132273 4
223 384 85632 2
225 370 83250 1
276 357 98532 1
220 571 125620 1
156 235 36660 2
188 334 62792 2
158 376 59408 2
138 426 58788 2
309 395 122055 2
258 641 165378 1
255 595 151725 1
219 320 70080 2
232 343 79576 1
267 346 92382 2
232 300 69600 2
335 614 205690 2
228 618 140904 2
311 672 208992 12
257 261 67077 6
200 284 56800 4
265 688 182320 2
283 671 189893 8
234 239 55926 2
252 625 157500 2
139 286 39754 4
143 485 69355 2
419 704 294976 2
388 626 242888 6
388 679 263452 10
299 592 177008 4
281 605 170005 2
196 293 57428 2
314 681 213834 2
306 694 212364 1
283 581 164423 2
294 636 186984 1
312 632 197184 2
361 765 276165 1
296 329 97384 2
352 364 128128 1
339 697 236283 9
347 689 239083 1
233 657 153081 1
280 626 175280 1
296 724 214304 1
264 288 76032 2
244 579 141276 1
174 291 50634 4
308 416 128128 2
164 287 47068 2
473 479 226567 2
224 334 74816 2
282 640 180480 2
220 264 58080 2
232 580 134560 2
236 723 170628 4
191 606 115746 2
197 308 60676 4
227 287 65149 2
370 716 264920 1
201 758 152358 2
346 703 243238 4
328 697 228616 10
408 651 265608 2
268 645 172860 2
258 304 78432 2
267 272 72624 2
362 614 222268 2
250 399 99750 4
230 555 127650 1
215 531 114165 1
237 479 113523 1
278 567 157626 1
281 484 136004 1
