1000 2000 50
145 665 96425 8
200 690 138000 4
175 582 101850 2
126 605 76230 2
146 556 81176 2
138 324 44712 2
265 602 159530 1
178 423 75294 1
460 512 235520 2
102 281 28662 5
152 583 88616 4
174 381 66294 3
159 330 52470 1
222 288 63936 1
173 223 38579 1
82 326 26732 1
221 651 143871 4
206 207 42642 4
223 251 55973 1
84 454 38136 4
87 367 31929 2
134 364 48776 2
297 570 169290 1
173 374 64702 3
146 606 88476 2
118 542 63956 2
141 264 37224 1
240 677 162480 1
86 716 61576 1
198 602 119196 2
172 329 56588 2
123 330 40590 10
154 184 28336 1
118 498 58764 2
105 397 41685 2
259 569 147371 1
125 293 36625 3
220 429 94380 1
236 318 75048 2
149 261 38889 4
138 473 65274 2
143 483 69069 2
161 300 48300 2
260 414 107640 1
154 685 105490 1
199 220 43780 1
243 494 120042 1
228 455 103740 1
167 231 38577 1
94 314 29516 2
