500 1000 100
91 276 25116 2
80 175 14000 2
61 149 9089 10
87 80 6960 1
62 246 15252 2
54 242 13068 2
130 271 35230 1
64 163 10432 3
109 220 23980 1
141 175 24675 2
76 131 9956 4
63 238 14994 2
85 260 22100 2
81 179 14499 2
120 247 29640 1
85 384 32640 3
116 110 12760 1
130 229 29770 1
109 205 22345 1
80 114 9120 1
50 169 8450 2
108 213 23004 1
87 324 28188 2
77 234 18018 4
100 140 14000 2
55 119 6545 2
35 71 2485 2
92 245 22540 2
58 244 14152 2
44 138 6072 2
88 172 15136 4
98 252 24696 1
69 278 19182 4
79 243 19197 4
112 147 16464 3
67 78 5226 1
80 165 13200 6
81 124 10044 2
96 253 24288 1
77 107 8239 2
111 173 19203 4
108 174 18792 4
120 109 13080 4
68 195 13260 4
68 204 13872 4
91 224 20384 12
83 164 13612 2
69 364 25116 2
92 165 15180 6
87 187 16269 3
100 164 16400 1
97 280 27160 1
43 296 12728 1
62 271 16802 6
42 165 6930 1
81 137 11097 1
59 138 8142 2
97 288 27936 2
69 297 20493 2
100 286 28600 2
107 247 26429 1
172 305 52460 1
94 269 25286 1
100 110 11000 2
158 226 35708 1
83 201 16683 1
139 281 39059 1
108 246 26568 2
105 246 25830 2
108 234 25272 2
76 144 10944 1
52 84 4368 1
90 239 21510 4
122 257 31354 1
163 265 43195 1
138 190 26220 1
118 258 30444 2
75 434 32550 2
117 185 21645 3
157 308 48356 1
114 277 31578 1
107 320 34240 2
133 287 38171 2
106 284 30104 1
104 296 30784 1
196 323 63308 1
195 365 71175 2
151 161 24311 3
148 335 49580 3
105 115 12075 2
146 339 49494 6
128 294 37632 2
193 339 65427 4
168 352 59136 2
160 332 53120 2
81 325 26325 2
167 310 51770 1
157 323 50711 1
142 296 42032 2
132 284 37488 2
