1000 2000 50
177 658 116466 2
172 621 106812 4
145 195 28275 2
213 537 114381 1
87 560 48720 1
182 727 132314 6
218 320 69760 4
94 208 19552 1
181 381 68961 2
221 260 57460 2
199 296 58904 2
159 445 70755 3
171 290 49590 6
194 234 45396 3
122 410 50020 2
124 430 53320 2
163 534 87042 8
174 517 89958 2
153 592 90576 2
248 646 160208 1
214 399 85386 2
208 301 62608 1
237 326 77262 4
232 259 60088 1
250 422 105500 1
132 272 35904 4
152 405 61560 4
130 397 51610 2
132 406 53592 2
123 530 65190 2
307 503 154421 4
123 322 39606 2
187 323 60401 2
154 285 43890 2
182 540 98280 2
199 462 91938 2
131 244 31964 6
102 447 45594 2
188 460 86480 2
111 449 49839 2
109 397 43273 2
191 387 73917 3
158 250 39500 2
199 317 63083 2
129 271 34959 2
116 542 62872 2
122 560 68320 2
80 170 13600 1
175 168 29400 1
132 458 60456 2
