500 1000 100
65 240 15600 2
84 273 22932 2
94 297 27918 2
87 126 10962 1
58 141 8178 2
116 115 13340 1
90 128 11520 3
142 184 26128 1
87 168 14616 5
124 177 21948 1
76 183 13908 1
58 160 9280 3
51 173 8823 2
58 138 8004 3
50 168 8400 3
51 138 7038 3
192 321 61632 2
166 311 51626 1
215 367 78905 3
154 348 53592 1
201 360 72360 2
97 137 13289 2
135 297 40095 2
84 297 24948 2
182 321 58422 1
82 219 17958 4
164 248 40672 1
153 173 26469 1
143 277 39611 1
143 314 44902 2
184 272 50048 1
164 179 29356 3
156 350 54600 3
119 341 40579 2
251 345 86595 2
90 198 17820 1
175 311 54425 1
182 308 56056 1
122 296 36112 1
43 202 8686 2
137 346 47402 2
118 313 36934 1
78 138 10764 8
150 162 24300 2
132 245 32340 2
105 133 13965 2
92 294 27048 2
113 249 28137 2
200 255 51000 1
114 303 34542 3
120 222 26640 4
224 404 90496 4
166 445 73870 4
131 262 34322 2
211 237 50007 1
156 169 26364 1
109 247 26923 1
108 139 15012 1
220 307 67540 2
145 158 22910 2
80 313 25040 1
112 180 20160 1
129 196 25284 2
52 97 5044 1
61 174 10614 2
77 174 13398 2
85 182 15470 1
59 154 9086 1
91 297 27027 1
118 167 19706 1
112 241 26992 1
100 251 25100 1
132 333 43956 1
105 216 22680 1
73 177 12921 6
41 207 8487 1
62 193 11966 1
72 255 18360 2
63 202 12726 2
46 245 11270 2
59 228 13452 2
74 203 15022 3
98 159 15582 1
110 145 15950 1
96 242 23232 4
74 127 9398 1
125 280 35000 1
78 120 9360 2
113 254 28702 1
85 172 14620 3
76 95 7220 3
99 91 9009 2
99 303 29997 2
109 196 21364 1
81 338 27378 2
72 90 6480 2
146 240 35040 1
95 198 18810 1
102 231 23562 2
114 125 14250 1
