1000 2000 150
125 449 56125 2
96 393 37728 2
255 432 110160 1
131 603 78993 2
147 529 77763 2
150 577 86550 4
167 578 96526 2
115 502 57730 4
114 567 64638 4
148 609 90132 2
169 693 117117 2
167 515 86005 2
172 661 113692 2
177 694 122838 2
153 570 87210 2
171 171 29241 4
163 532 86716 2
151 520 78520 2
170 204 34680 2
178 622 110716 2
180 194 34920 2
183 583 106689 2
177 174 30798 2
165 562 92730 2
174 192 33408 6
195 178 34710 2
163 514 83782 2
173 520 89960 2
199 194 38606 2
173 567 98091 2
173 543 93939 2
179 192 34368 4
170 587 99790 2
167 549 91683 2
191 523 99893 2
187 174 32538 2
157 721 113197 2
158 704 111232 2
185 703 130055 2
163 687 111981 2
175 641 112175 4
177 620 109740 4
182 624 113568 2
185 670 123950 2
186 639 118854 2
150 404 60600 2
159 414 65826 2
169 528 89232 2
191 519 99129 2
195 254 49530 1
121 294 35574 2
226 245 55370 1
173 260 44980 3
273 336 91728 1
153 332 50796 1
279 309 86211 1
177 370 65490 1
106 346 36676 3
113 311 35143 2
106 274 29044 3
102 300 30600 3
107 318 34026 3
393 635 249555 2
296 648 191808 1
498 668 332664 3
343 717 245931 1
399 641 255759 2
199 283 56317 2
241 514 123874 2
163 552 89976 2
393 616 242088 1
162 455 73710 1
304 563 171152 1
282 339 95598 1
320 646 206720 1
287 647 185689 2
345 495 170775 1
289 361 104329 3
342 749 256158 3
257 627 161139 2
449 654 293646 2
186 377 70122 1
380 646 245480 1
392 660 258720 1
201 592 118992 1
77 463 35651 2
297 687 204039 2
236 523 123428 1
164 245 40180 8
271 366 99186 2
312 465 145080 2
214 282 60348 2
184 618 113712 2
231 465 107415 2
397 530 210410 1
217 648 140616 3
214 397 84958 4
450 924 415800 4
348 790 274920 4
290 557 161530 2
443 525 232575 1
294 396 116424 1
221 421 93041 1
249 264 65736 1
497 674 334978 2
281 314 88234 2
181 665 120365 1
260 405 105300 1
293 418 122474 2
113 187 21131 1
138 324 44712 2
179 353 63187 2
161 365 58765 1
114 308 35112 1
176 619 108944 1
238 363 86394 1
239 543 129777 1
217 518 112406 1
243 713 173259 1
216 369 79704 1
153 399 61047 6
77 405 31185 1
125 375 46875 1
151 541 81691 2
149 396 59004 2
93 497 46221 2
124 471 58404 2
159 385 61215 3
130 461 59930 3
215 285 61275 1
196 322 63112 1
188 495 93060 4
171 275 47025 1
267 560 149520 1
160 233 37280 2
211 535 112885 1
147 355 52185 3
153 209 31977 3
164 197 32308 2
199 624 124176 2
198 455 90090 1
164 677 111028 2
129 163 21027 2
245 425 104125 1
180 474 85320 1
206 467 96202 2
189 271 51219 1
102 433 44166 1
199 624 124176 1
140 586 82040 4
