1000 2000 150
150 262 39300 3
134 309 41406 3
139 203 28217 1
128 416 53248 2
152 660 100320 3
294 343 100842 1
299 366 109434 3
168 666 111888 4
167 595 99365 6
152 346 52592 2
146 372 54312 4
146 659 96214 2
158 680 107440 2
169 202 34138 3
144 409 58896 2
133 342 45486 2
135 356 48060 2
118 353 41654 2
213 398 84774 2
166 655 108730 2
152 617 93784 2
168 617 103656 1
126 271 34146 4
205 629 128945 1
204 469 95676 1
180 513 92340 2
127 261 33147 2
120 350 42000 4
81 142 11502 1
120 399 47880 12
148 498 73704 2
191 442 84422 1
159 366 58194 12
121 588 71148 4
201 262 52662 2
176 505 88880 4
189 572 108108 2
190 565 107350 1
156 416 64896 14
162 280 45360 2
170 492 83640 2
578 640 369920 3
163 336 54768 3
162 478 77436 4
255 409 104295 2
160 317 50720 2
155 292 45260 1
156 401 62556 14
139 233 32387 1
133 564 75012 2
262 392 102704 1
280 345 96600 1
164 733 120212 2
202 703 142006 4
131 587 76897 2
137 518 70966 1
91 498 45318 1
264 446 117744 1
152 513 77976 4
144 151 21744 4
160 282 45120 2
219 379 83001 3
161 507 81627 1
181 542 98102 1
120 650 78000 2
215 713 153295 2
133 602 80066 2
204 577 117708 3
154 494 76076 4
173 184 31832 4
115 417 47955 16
394 570 224580 2
288 344 99072 2
347 470 163090 2
351 588 206388 6
134 487 65258 2
113 330 37290 2
164 270 44280 2
153 356 54468 2
125 240 30000 2
101 278 28078 2
124 217 26908 2
228 265 60420 2
157 373 58561 2
153 618 94554 2
115 494 56810 2
148 541 80068 2
174 589 102486 2
111 542 60162 2
159 376 59784 6
172 362 62264 2
137 360 49320 18
89 226 20114 2
81 204 16524 2
144 345 49680 30
258 266 68628 1
260 379 98540 3
132 345 45540 16
142 652 92584 2
128 290 37120 2
136 384 52224 6
207 551 114057 4
301 614 184814 4
289 289 83521 2
277 520 144040 1
295 453 133635 1
259 310 80290 1
246 733 180318 1
153 435 66555 4
223 395 88085 1
332 720 239040 2
278 358 99524 4
304 286 86944 4
179 193 34547 1
245 325 79625 2
299 298 89102 1
257 371 95347 2
126 257 32382 2
237 342 81054 2
188 341 64108 2
163 385 62755 2
169 316 53404 1
129 466 60114 4
239 415 99185 2
334 518 173012 1
256 334 85504 1
370 567 209790 2
345 687 237015 2
263 313 82319 2
199 299 59501 3
340 391 132940 2
330 706 232980 4
283 449 127067 2
254 622 157988 4
280 294 82320 2
227 609 138243 12
252 304 76608 2
206 609 125454 4
128 267 34176 2
290 543 157470 1
285 512 145920 2
146 623 90958 6
140 531 74340 6
98 351 34398 1
87 161 14007 3
186 208 38688 1
215 386 82990 1
151 480 72480 1
135 231 31185 1
311 636 197796 1
