1000 2000 50
289 682 197098 8
492 682 335544 2
275 643 176825 1
340 648 220320 1
252 662 166824 2
280 625 175000 4
206 226 46556 2
351 403 141453 2
236 719 169684 2
210 349 73290 2
235 335 78725 2
367 436 160012 2
267 649 173283 2
378 445 168210 2
299 433 129467 2
302 710 214420 2
199 382 76018 2
207 382 79074 2
202 716 144632 4
343 685 234955 2
180 321 57780 2
328 593 194504 2
189 256 48384 2
290 670 194300 2
251 349 87599 2
296 289 85544 2
221 296 65416 2
355 633 224715 2
287 605 173635 2
256 626 160256 2
270 614 165780 2
195 604 117780 2
214 277 59278 2
217 285 61845 2
382 469 179158 2
350 469 164150 2
270 610 164700 2
224 617 138208 8
208 630 131040 16
269 432 116208 1
278 626 174028 1
246 302 74292 3
247 698 172406 1
189 707 133623 4
250 341 85250 2
243 353 85779 1
301 361 108661 1
248 534 132432 1
173 219 37887 2
171 396 67716 2
