1000 2000 100
89 376 33464 2
86 393 33798 4
156 182 28392 5
152 196 29792 2
127 770 97790 1
160 185 29600 1
120 511 61320 2
96 465 44640 2
126 477 60102 2
205 332 68060 1
175 386 67550 8
78 155 12090 1
207 620 128340 1
93 717 66681 1
135 302 40770 6
114 251 28614 3
198 402 79596 1
118 424 50032 2
118 559 65962 2
96 392 37632 1
108 429 46332 2
133 526 69958 6
196 258 50568 2
197 442 87074 4
94 318 29892 2
165 598 98670 3
139 611 84929 4
147 341 50127 6
123 401 49323 2
117 503 58851 2
115 431 49565 2
98 430 42140 2
108 308 33264 2
200 413 82600 1
107 482 51574 6
115 482 55430 6
107 496 53072 2
132 189 24948 2
113 193 21809 1
196 368 72128 6
147 254 37338 2
266 442 117572 2
246 289 71094 2
198 295 58410 2
239 506 120934 4
187 478 89386 8
162 352 57024 1
225 350 78750 5
170 243 41310 2
143 373 53339 4
233 605 140965 2
213 592 126096 2
183 333 60939 2
189 392 74088 1
214 476 101864 1
229 276 63204 1
134 385 51590 2
276 338 93288 1
378 395 149310 1
385 499 192115 1
174 288 50112 2
214 367 78538 1
167 603 100701 2
87 386 33582 1
397 612 242964 1
309 779 240711 1
155 182 28210 6
198 307 60786 1
151 310 46810 2
110 491 54010 1
226 416 94016 2
126 525 66150 3
305 722 220210 1
401 501 200901 1
214 491 105074 1
196 376 73696 1
166 186 30876 1
212 348 73776 1
147 270 39690 2
148 523 77404 1
189 369 69741 1
503 657 330471 1
253 684 173052 1
271 340 92140 1
167 337 56279 1
315 636 200340 1
181 355 64255 8
142 623 88466 1
241 352 84832 1
217 456 98952 1
153 438 67014 1
128 279 35712 2
248 682 169136 1
273 322 87906 1
136 422 57392 9
294 469 137886 1
356 353 125668 1
226 332 75032 1
152 407 61864 3
171 282 48222 1
