500 1000 100
130 360 46800 2
105 330 34650 2
81 145 11745 2
128 318 40704 4
56 355 19880 1
32 345 11040 1
72 162 11664 1
108 115 12420 1
39 150 5850 1
252 361 90972 1
104 175 18200 1
49 154 7546 1
86 143 12298 1
64 113 7232 1
78 113 8814 1
63 103 6489 1
113 206 23278 1
82 143 11726 1
72 289 20808 2
57 120 6840 2
82 103 8446 1
122 231 28182 2
72 186 13392 2
41 115 4715 1
64 304 19456 2
73 184 13432 1
64 102 6528 2
63 320 20160 6
70 256 17920 2
70 156 10920 3
62 366 22692 1
102 331 33762 1
161 237 38157 1
140 325 45500 1
69 244 16836 1
73 369 26937 1
63 88 5544 1
108 200 21600 1
198 352 69696 1
162 326 52812 6
167 165 27555 2
132 184 24288 4
153 308 47124 7
146 145 21170 4
162 330 53460 6
117 306 35802 3
197 294 57918 3
155 169 26195 2
178 304 54112 8
129 331 42699 2
98 159 15582 6
139 301 41839 4
173 346 59858 2
144 302 43488 2
128 280 35840 1
116 178 20648 2
68 121 8228 2
209 339 70851 1
214 315 67410 1
208 306 63648 2
180 361 64980 2
216 320 69120 2
156 297 46332 3
149 312 46488 2
152 324 49248 2
163 295 48085 2
237 303 71811 2
122 108 13176 2
140 342 47880 4
180 302 54360 4
144 336 48384 6
130 141 18330 2
159 302 48018 6
126 191 24066 2
120 152 18240 8
170 381 64770 2
99 345 34155 2
130 335 43550 2
206 321 66126 2
137 286 39182 2
135 323 43605 2
152 192 29184 2
182 289 52598 2
134 180 24120 2
109 163 17767 2
72 149 10728 2
91 180 16380 2
109 144 15696 2
180 311 55980 2
257 372 95604 2
230 328 75440 2
222 369 81918 2
234 358 83772 2
196 299 58604 2
126 342 43092 2
195 328 63960 2
127 351 44577 4
119 135 16065 2
125 356 44500 4
126 144 18144 6
