1000 2000 50
208 756 157248 2
651 775 504525 6
233 744 173352 1
261 389 101529 1
282 341 96162 1
134 415 55610 1
101 482 48682 2
201 519 104319 1
114 120 13680 1
244 314 76616 4
284 617 175228 1
130 697 90610 1
141 355 50055 2
177 369 65313 2
183 199 36417 1
177 204 36108 1
154 585 90090 2
122 372 45384 2
93 191 17763 1
162 234 37908 1
196 475 93100 2
165 391 64515 2
190 306 58140 6
238 301 71638 2
275 381 104775 2
254 654 166116 1
253 293 74129 1
251 662 166162 1
103 287 29561 1
233 404 94132 1
280 338 94640 1
270 381 102870 1
218 594 129492 1
302 646 195092 1
267 571 152457 1
249 486 121014 1
275 413 113575 1
237 653 154761 1
246 736 181056 1
250 479 119750 1
255 449 114495 1
229 329 75341 1
284 303 86052 1
160 578 92480 1
388 675 261900 1
279 339 94581 1
254 618 156972 1
216 621 134136 1
225 633 142425 1
207 337 69759 1
