1000 2000 50
111 449 49839 2
109 397 43273 2
191 387 73917 3
158 250 39500 2
199 317 63083 2
129 271 34959 2
116 542 62872 2
122 560 68320 2
80 170 13600 1
175 168 29400 1
132 458 60456 2
161 489 78729 4
122 489 59658 2
92 416 38272 2
132 295 38940 1
171 607 103797 1
84 204 17136 1
161 381 61341 6
164 168 27552 2
137 345 47265 2
222 275 61050 1
125 461 57625 2
125 438 54750 2
133 669 88977 2
152 599 91048 2
158 644 101752 2
178 584 103952 2
184 205 37720 2
99 256 25344 2
132 267 35244 1
91 390 35490 4
114 353 40242 2
127 523 66421 4
147 319 46893 6
105 204 21420 1
378 540 204120 1
151 341 51491 4
204 255 52020 1
80 284 22720 1
236 585 138060 1
90 485 43650 1
184 571 105064 4
164 623 102172 3
207 444 91908 3
162 264 42768 2
106 207 21942 1
75 420 31500 2
165 385 63525 2
126 495 62370 2
149 325 48425 1
