1000 2000 50
189 561 106029 2
173 178 30794 2
174 584 101616 2
182 192 34944 6
182 192 34944 2
174 595 103530 2
173 605 104665 2
197 204 40188 2
174 601 104574 2
172 532 91504 2
166 206 34196 4
175 565 98875 2
188 537 100956 2
198 535 105930 2
198 182 36036 2
172 641 110252 2
158 690 109020 2
168 696 116928 2
168 728 122304 2
165 668 110220 4
158 620 97960 4
174 718 124932 2
168 656 110208 2
166 673 111718 2
134 468 62712 2
149 472 70328 2
165 638 105270 2
165 497 82005 2
174 246 42804 1
108 286 30888 2
214 266 56924 1
170 239 40630 3
253 326 82478 1
150 302 45300 1
272 352 95744 1
167 438 73146 1
103 370 38110 3
101 321 32421 2
105 259 27195 3
118 288 33984 3
110 296 32560 3
398 726 288948 2
347 688 238736 1
512 734 375808 3
298 638 190124 1
448 734 328832 2
199 250 49750 2
271 584 158264 2
158 590 93220 2
405 629 254745 1
