500 1000 150
82 170 13940 3
82 95 7790 3
81 84 6804 2
82 300 24600 2
94 207 19458 1
81 314 25434 2
72 89 6408 2
120 232 27840 1
81 200 16200 1
107 224 23968 2
106 130 13780 1
46 186 8556 1
112 330 36960 1
68 253 17204 4
126 162 20412 3
88 319 28072 10
64 193 12352 10
165 226 37290 1
132 365 48180 1
92 190 17480 6
70 221 15470 3
104 353 36712 1
110 204 22440 2
110 214 23540 10
106 139 14734 2
230 333 76590 2
208 340 70720 2
185 336 62160 2
62 114 7068 2
153 324 49572 2
159 315 50085 1
248 332 82336 2
206 320 65920 2
141 170 23970 2
131 324 42444 1
128 352 45056 12
115 165 18975 2
78 104 8112 2
170 299 50830 8
109 355 38695 4
178 330 58740 2
172 371 63812 2
66 68 4488 8
173 299 51727 2
137 321 43977 2
139 306 42534 4
120 285 34200 4
159 349 55491 2
204 353 72012 6
171 316 54036 2
178 356 63368 4
117 150 17550 2
119 323 38437 2
192 370 71040 4
157 370 58090 2
152 169 25688 2
118 124 14632 2
200 349 69800 4
140 189 26460 2
115 204 23460 4
94 109 10246 2
163 302 49226 2
115 299 34385 6
257 327 84039 2
259 295 76405 2
89 124 11036 2
226 207 46782 8
189 206 38934 6
178 200 35600 34
101 97 9797 2
88 90 7920 2
172 163 28036 4
129 156 20124 2
73 170 12410 4
61 182 11102 2
210 338 70980 1
156 338 52728 4
119 304 36176 1
116 339 39324 6
146 323 47158 2
110 136 14960 6
167 288 48096 3
111 176 19536 4
128 347 44416 4
121 299 36179 4
115 144 16560 2
192 310 59520 2
136 314 42704 2
116 301 34916 2
81 131 10611 8
152 360 54720 8
217 337 73129 2
129 304 39216 1
161 311 50071 1
134 351 47034 2
144 357 51408 4
114 128 14592 2
176 245 43120 2
118 353 41654 2
109 179 19511 2
113 192 21696 2
182 212 38584 2
131 325 42575 2
209 224 46816 2
162 210 34020 2
158 345 54510 2
108 182 19656 2
98 184 18032 2
98 332 32536 4
154 298 45892 2
105 166 17430 2
173 319 55187 2
93 137 12741 2
143 335 47905 2
145 174 25230 2
123 140 17220 2
128 135 17280 2
162 304 49248 2
148 355 52540 2
135 325 43875 2
105 343 36015 2
100 132 13200 2
123 146 17958 2
196 208 40768 2
162 209 33858 2
119 349 41531 2
124 354 43896 8
98 325 31850 16
135 198 26730 1
127 347 44069 1
125 157 19625 3
135 359 48465 1
102 330 33660 4
118 178 21004 2
108 181 19548 1
140 189 26460 1
126 262 33012 1
90 122 10980 2
89 173 15397 2
79 178 14062 2
64 198 12672 2
162 204 33048 2
121 302 36542 1
117 327 38259 1
105 164 17220 2
113 161 18193 1
136 191 25976 2
134 145 19430 4
153 288 44064 2
102 356 36312 2
