500 1000 100
43 253 10879 2
62 272 16864 2
113 157 17741 1
84 228 19152 8
40 67 2680 1
101 332 33532 1
43 294 12642 1
69 182 12558 6
64 120 7680 3
101 207 20907 1
60 216 12960 2
52 274 14248 2
46 201 9246 3
54 198 10692 2
71 254 18034 6
112 115 12880 2
93 190 17670 4
48 152 7296 2
74 311 23014 3
72 332 23904 4
54 221 11934 2
54 242 13068 4
54 207 11178 2
45 196 8820 2
55 170 9350 2
100 216 21600 1
51 227 11577 12
56 234 13104 2
62 97 6014 2
57 88 5016 1
98 190 18620 6
147 223 32781 2
127 141 17907 2
91 139 12649 2
119 263 31297 4
112 258 28896 12
81 174 14094 1
122 175 21350 5
83 114 9462 2
71 168 11928 4
124 278 34472 4
83 147 12201 2
104 234 24336 1
110 205 22550 1
111 154 17094 1
63 197 12411 18
135 201 27135 1
197 205 40385 1
178 207 36846 1
90 141 12690 2
115 217 24955 1
80 298 23840 2
43 182 7826 1
212 334 70808 1
166 353 58598 1
82 84 6888 6
111 183 20313 1
71 160 11360 2
51 222 11322 1
99 187 18513 2
71 298 21158 5
180 397 71460 1
213 245 52185 1
98 243 23814 1
92 210 19320 1
97 96 9312 1
94 193 18142 1
82 117 9594 2
63 246 15498 1
239 325 77675 1
120 304 36480 1
124 149 18476 1
77 141 10857 1
89 151 13439 8
61 277 16897 1
127 186 23622 1
111 225 24975 1
83 201 16683 1
59 118 6962 2
138 354 48852 1
116 154 17864 1
71 213 15123 9
136 207 28152 1
179 199 35621 1
103 152 15656 1
81 223 18063 3
88 144 12672 1
133 144 19152 1
48 203 9744 1
120 306 36720 1
99 192 19008 2
125 339 42375 2
161 358 57638 2
78 126 9828 1
63 176 11088 1
75 120 9000 1
66 280 18480 2
93 157 14601 3
99 158 15642 1
60 225 13500 2
