1000 2000 100
248 320 79360 6
391 376 147016 2
126 260 32760 16
396 646 255816 2
186 257 47802 2
167 558 93186 2
442 424 187408 2
442 471 208182 2
257 461 118477 2
344 658 226352 2
315 683 215145 3
179 197 35263 2
340 638 216920 2
277 723 200271 2
263 606 159378 2
345 702 242190 2
290 786 227940 2
308 691 212828 2
186 289 53754 2
244 645 157380 2
344 724 249056 2
327 376 122952 2
380 647 245860 1
308 578 178024 1
107 518 55426 2
117 185 21645 3
136 262 35632 1
182 346 62972 1
128 221 28288 1
172 677 116444 1
137 363 49731 1
128 356 45568 2
132 361 47652 2
175 379 66325 6
170 537 91290 6
166 525 87150 2
116 354 41064 2
152 488 74176 2
162 460 74520 2
145 154 22330 2
193 574 110782 4
120 804 96480 4
145 548 79460 2
157 499 78343 4
223 444 99012 2
135 618 83430 4
116 529 61364 6
117 601 70317 2
281 445 125045 1
132 494 65208 2
128 543 69504 2
122 512 62464 2
106 429 45474 2
223 394 87862 1
145 535 77575 2
162 524 84888 2
140 643 90020 4
144 535 77040 2
119 595 70805 4
131 507 66417 4
148 532 78736 2
191 686 131026 2
144 586 84384 2
158 735 116130 2
166 641 106406 2
158 547 86426 2
158 186 29388 4
162 554 89748 2
177 566 100182 2
156 178 27768 2
167 537 89679 2
172 178 30616 2
175 532 93100 2
193 192 37056 2
180 578 104040 2
165 196 32340 6
169 186 31434 2
165 573 94545 2
197 560 110320 2
190 188 35720 2
165 532 87780 2
189 537 101493 2
181 204 36924 4
183 587 107421 2
190 588 111720 2
185 570 105450 2
168 206 34608 2
164 735 120540 2
168 643 108024 2
159 649 103191 2
161 701 112861 2
178 728 129584 4
168 721 121128 4
175 732 128100 2
172 670 115240 2
190 612 116280 2
130 430 55900 2
153 504 77112 2
183 609 111447 2
172 519 89268 2
