500 1000 50
162 352 57024 2
233 381 88773 6
173 357 61761 2
183 337 61671 4
124 178 22072 2
112 377 42224 2
188 356 66928 4
147 367 53949 2
141 161 22701 2
125 137 17125 2
172 309 53148 4
136 168 22848 2
133 185 24605 4
85 123 10455 2
177 296 52392 2
116 349 40484 6
247 330 81510 2
232 333 77256 2
101 108 10908 2
198 232 45936 8
175 212 37100 6
168 190 31920 34
102 97 9894 2
93 91 8463 2
180 187 33660 4
145 161 23345 2
70 149 10430 4
61 171 10431 2
217 298 64666 1
158 288 45504 4
129 338 43602 1
128 332 42496 6
152 338 51376 2
121 144 17424 6
167 298 49766 3
114 176 20064 4
151 334 50434 4
138 350 48300 4
122 168 20496 2
186 344 63984 2
127 314 39878 2
112 336 37632 2
81 126 10206 8
157 354 55578 8
253 301 76153 2
136 328 44608 1
170 311 52870 1
136 328 44608 2
162 347 56214 4
102 118 12036 2
