500 1000 150
76 130 9880 2
200 216 43200 2
107 175 18725 2
139 289 40171 2
128 138 17664 2
116 264 30624 2
121 368 44528 4
85 321 27285 2
98 155 15190 4
106 125 13250 2
204 325 66300 1
95 361 34295 2
181 354 64074 4
159 301 47859 10
188 348 65424 2
132 319 42108 2
130 134 17420 2
138 151 20838 2
168 326 54768 2
149 224 33376 4
113 287 32431 1
116 270 31320 1
121 248 30008 1
132 256 33792 1
117 259 30303 1
93 345 32085 8
67 235 15745 2
67 252 16884 2
62 202 12524 2
50 214 10700 2
93 385 35805 2
84 369 30996 2
117 283 33111 1
129 260 33540 1
147 258 37926 5
119 159 18921 1
79 130 10270 4
119 321 38199 1
147 407 59829 1
191 190 36290 1
124 190 23560 1
75 144 10800 1
145 363 52635 2
217 335 72695 2
164 311 51004 2
186 284 52824 2
161 238 38318 2
103 191 19673 2
99 357 35343 2
127 358 45466 2
264 295 77880 1
183 305 55815 1
178 309 55002 4
156 275 42900 3
132 220 29040 2
113 166 18758 1
65 355 23075 1
106 287 30422 1
200 307 61400 1
135 184 24840 1
111 186 20646 1
92 383 35236 3
289 345 99705 1
175 358 62650 5
63 180 11340 6
68 163 11084 2
171 301 51471 2
86 252 21672 1
71 241 17111 2
187 353 66011 2
138 320 44160 1
54 85 4590 1
104 125 13000 1
213 233 49629 1
55 141 7755 2
139 334 46426 1
137 142 19454 2
135 136 18360 1
137 347 47539 1
95 260 24700 2
107 218 23326 2
118 131 15458 1
168 310 52080 1
108 220 23760 1
55 216 11880 2
55 191 10505 2
77 92 7084 6
56 267 14952 2
57 267 15219 2
122 467 56974 1
58 280 16240 2
56 260 14560 2
128 180 23040 1
132 166 21912 6
130 206 26780 1
120 206 24720 1
107 277 29639 1
125 327 40875 1
173 300 51900 2
71 349 24779 2
92 352 32384 2
74 172 12728 6
87 388 33756 1
44 346 15224 1
103 263 27089 4
53 245 12985 10
91 207 18837 2
120 128 15360 1
92 242 22264 1
60 123 7380 1
83 161 13363 1
88 251 22088 1
97 307 29779 3
100 299 29900 2
70 274 19180 2
54 172 9288 3
60 225 13500 2
54 212 11448 2
60 223 13380 2
139 202 28078 1
89 189 16821 1
77 157 12089 8
65 73 4745 2
66 71 4686 1
60 149 8940 4
93 191 17763 2
48 87 4176 1
80 201 16080 2
88 198 17424 4
87 172 14964 4
83 303 25149 2
50 183 9150 2
71 183 12993 8
83 154 12782 2
120 210 25200 5
97 96 9312 1
102 214 21828 1
97 172 16684 2
98 134 13132 6
76 129 9804 4
63 100 6300 1
191 272 51952 1
191 273 52143 1
133 150 19950 5
64 223 14272 2
94 278 26132 6
73 253 18469 4
80 293 23440 6
72 251 18072 2
92 234 21528 2
