1000 2000 150
270 374 100980 2
294 696 204624 1
237 367 86979 2
227 345 78315 6
288 498 143424 4
282 356 100392 6
394 409 161146 2
139 310 43090 16
334 678 226452 2
203 307 62321 2
155 558 86490 2
434 492 213528 2
473 449 212377 2
232 426 98832 2
340 602 204680 2
324 651 210924 3
177 223 39471 2
321 620 199020 2
280 671 187880 2
300 677 203100 2
289 631 182359 2
333 749 249417 2
293 713 208909 2
199 277 55123 2
255 638 162690 2
328 611 200408 2
294 380 111720 2
356 613 218228 1
282 610 172020 1
120 594 71280 2
122 161 19642 3
127 267 33909 1
180 358 64440 1
115 258 29670 1
176 599 105424 1
139 367 51013 1
150 359 53850 2
130 425 55250 2
160 347 55520 6
191 526 100466 6
149 557 82993 2
115 354 40710 2
155 519 80445 2
145 488 70760 2
156 162 25272 2
187 608 113696 4
131 828 108468 4
147 553 81291 2
173 499 86327 4
238 389 92582 2
121 598 72358 4
115 608 69920 6
135 568 76680 2
297 440 130680 1
120 519 62280 2
128 533 68224 2
125 449 56125 2
96 393 37728 2
255 432 110160 1
131 603 78993 2
147 529 77763 2
150 577 86550 4
167 578 96526 2
115 502 57730 4
114 567 64638 4
148 609 90132 2
169 693 117117 2
167 515 86005 2
172 661 113692 2
177 694 122838 2
153 570 87210 2
171 171 29241 4
163 532 86716 2
151 520 78520 2
170 204 34680 2
178 622 110716 2
180 194 34920 2
183 583 106689 2
177 174 30798 2
165 562 92730 2
174 192 33408 6
195 178 34710 2
163 514 83782 2
173 520 89960 2
199 194 38606 2
173 567 98091 2
173 543 93939 2
179 192 34368 4
170 587 99790 2
167 549 91683 2
191 523 99893 2
187 174 32538 2
157 721 113197 2
158 704 111232 2
185 703 130055 2
163 687 111981 2
175 641 112175 4
177 620 109740 4
182 624 113568 2
185 670 123950 2
186 639 118854 2
150 404 60600 2
159 414 65826 2
169 528 89232 2
191 519 99129 2
195 254 49530 1
121 294 35574 2
226 245 55370 1
173 260 44980 3
273 336 91728 1
153 332 50796 1
279 309 86211 1
177 370 65490 1
106 346 36676 3
113 311 35143 2
106 274 29044 3
102 300 30600 3
107 318 34026 3
393 635 249555 2
296 648 191808 1
498 668 332664 3
343 717 245931 1
399 641 255759 2
199 283 56317 2
241 514 123874 2
163 552 89976 2
393 616 242088 1
162 455 73710 1
304 563 171152 1
282 339 95598 1
320 646 206720 1
287 647 185689 2
345 495 170775 1
289 361 104329 3
342 749 256158 3
257 627 161139 2
449 654 293646 2
186 377 70122 1
380 646 245480 1
392 660 258720 1
201 592 118992 1
77 463 35651 2
297 687 204039 2
236 523 123428 1
164 245 40180 8
271 366 99186 2
312 465 145080 2
214 282 60348 2
184 618 113712 2
231 465 107415 2
