1000 2000 50
255 618 157590 2
357 611 218127 2
285 344 98040 2
315 725 228375 1
266 680 180880 1
124 572 70928 2
115 161 18515 3
140 248 34720 1
212 343 72716 1
115 219 25185 1
174 684 119016 1
133 403 53599 1
130 407 52910 2
120 421 50520 2
160 371 59360 6
183 543 99369 6
148 497 73556 2
108 323 34884 2
147 488 71736 2
170 498 84660 2
162 145 23490 2
211 637 134407 4
117 790 92430 4
133 542 72086 2
165 488 80520 4
238 415 98770 2
139 625 86875 4
127 540 68580 6
141 624 87984 2
269 403 108407 1
144 565 81360 2
140 498 69720 2
133 537 71421 2
93 361 33573 2
228 399 90972 1
139 603 83817 2
152 518 78736 2
136 583 79288 4
145 546 79170 2
128 540 69120 4
109 529 57661 4
167 499 83333 2
174 661 115014 2
160 597 95520 2
181 634 114754 2
179 634 113486 2
162 570 92340 2
173 178 30794 4
176 576 101376 2
152 616 93632 2
