500 1000 50
61 258 15738 2
64 263 16832 2
58 305 17690 2
133 255 33915 1
48 208 9984 10
113 131 14803 1
128 296 37888 1
120 288 34560 1
117 278 32526 1
138 284 39192 1
139 250 34750 1
118 158 18644 1
110 143 15730 1
98 122 11956 1
175 310 54250 1
119 405 48195 2
155 324 50220 4
206 324 66744 4
150 293 43950 2
101 309 31209 2
112 306 34272 2
190 296 56240 2
204 293 59772 2
177 320 56640 2
155 308 47740 2
114 332 37848 2
127 207 26289 2
168 182 30576 2
116 154 17864 2
95 142 13490 2
109 130 14170 8
113 297 33561 1
98 151 14798 2
72 170 12240 4
71 223 15833 2
70 309 21630 16
66 156 10296 1
102 195 19890 6
85 187 15895 2
85 136 11560 3
81 131 10611 3
68 98 6664 1
62 206 12772 2
74 349 25826 3
144 174 25056 1
150 161 24150 3
85 329 27965 4
80 275 22000 6
75 164 12300 2
79 180 14220 4
