1000 2000 100
219 675 147825 1
387 673 260451 2
152 625 95000 2
184 726 133584 2
155 369 57195 6
148 313 46324 4
178 706 125668 1
89 692 61588 1
205 521 106805 4
111 537 59607 10
159 448 71232 2
210 242 50820 1
195 520 101400 1
134 218 29212 1
145 335 48575 1
159 479 76161 1
174 563 97962 3
184 561 103224 2
134 504 67536 2
98 367 35966 3
104 458 47632 2
112 432 48384 2
114 399 45486 2
301 401 120701 1
165 352 58080 1
154 308 47432 8
138 138 19044 2
112 161 18032 1
127 304 38608 4
205 370 75850 2
109 190 20710 1
159 429 68211 2
173 394 68162 4
170 318 54060 4
159 663 105417 2
99 359 35541 2
146 392 57232 8
162 279 45198 2
251 376 94376 5
193 191 36863 1
233 396 92268 1
183 358 65514 2
197 238 46886 6
168 220 36960 4
152 215 32680 1
350 535 187250 1
346 548 189608 1
290 309 89610 5
124 505 62620 2
199 555 110445 4
148 550 81400 2
179 566 101314 4
141 481 67821 2
155 478 74090 2
192 338 64896 2
201 657 132057 2
248 336 83328 1
214 312 66768 1
214 342 73188 2
215 302 64930 1
261 336 87696 1
183 324 59292 6
277 281 77837 2
137 590 80830 8
298 299 89102 1
347 612 212364 2
330 610 201300 2
179 525 93975 2
322 369 118818 4
150 322 48300 4
271 637 172627 2
218 686 149548 2
177 337 59649 2
248 675 167400 4
110 663 72930 1
65 725 47125 1
171 306 52326 1
212 277 58724 1
92 281 25852 1
422 716 302152 1
176 315 55440 1
93 319 29667 1
174 303 52722 1
126 207 26082 1
140 212 29680 1
145 204 29580 1
231 424 97944 1
162 282 45684 1
133 542 72086 2
118 261 30798 2
164 204 33456 1
259 441 114219 2
141 368 51888 2
82 229 18778 1
139 569 79091 2
140 324 45360 1
119 197 23443 2
127 572 72644 6
135 512 69120 2
127 290 36830 3
