ID,WIDTH,HEIGHT,GROUP
0,6,12,0
1,4,11,1
2,3,2,2
3,3,1,3
4,2,9,4
5,5,9,5
6,8,7,6
7,2,5,7
8,4,10,8
9,3,8,9
10,2,5,10
11,1,10,11
12,5,1,12
13,4,5,13
14,3,1,14
15,2,5,15
16,8,7,16
17,7,11,17
18,4,5,18
19,6,5,19
20,6,4,20
21,4,2,21
22,6,12,22
23,3,8,23
24,2,3,24
25,4,10,25
26,5,9,26
27,8,8,27
28,6,8,28
29,6,1,29
30,7,4,30
31,8,4,31
32,8,1,32
33,7,12,33
34,3,1,34
35,4,6,35
36,8,11,36
37,1,8,37
38,1,3,38
39,3,10,39
40,7,6,40
41,4,3,41
42,5,11,42
43,8,3,43
44,3,6,44
45,4,12,45
46,6,7,46
47,5,5,47
48,2,11,48
49,5,1,49
50,7,12,50
51,1,2,51
52,7,1,52
53,7,12,53
54,7,7,54
55,5,10,55
56,5,6,56
57,6,8,57
58,6,1,58
59,4,5,59
60,8,2,60
61,3,10,61
62,7,10,62
63,3,7,63
64,1,11,64
65,5,10,65
66,6,12,66
67,4,11,67
68,5,1,68
69,1,9,69
70,1,11,70
71,8,1,71
72,5,10,72
73,1,2,73
74,2,1,74
75,1,9,75
76,4,8,76
77,1,4,77
78,4,7,78
79,6,3,79
80,4,11,80
81,1,1,81
82,6,9,82
83,6,8,83
84,1,1,84
85,8,3,85
86,2,7,86
87,4,10,87
88,6,5,88
89,5,9,89
90,5,11,90
91,7,9,91
92,4,1,92
93,4,8,93
94,8,3,94
95,3,11,95
96,5,9,96
97,8,3,97
98,8,9,98
99,6,1,99
100,7,2,100
101,2,4,101
102,4,2,102
103,3,7,103
104,6,11,104
105,3,11,105
106,3,12,106
107,6,7,107
108,4,11,108
109,2,4,109
110,1,3,110
111,7,4,111
112,4,11,112
113,2,4,113
114,8,10,114
115,5,11,115
116,2,9,116
117,3,7,117
118,3,10,118
119,3,3,119
120,6,2,120
121,5,6,121
122,8,8,122
123,6,2,123
124,1,8,124
125,1,3,125
126,8,12,126
127,7,8,127
128,1,1,128
129,5,11,129
130,3,8,130
131,1,6,131
132,5,1,132
133,1,8,133
134,1,9,134
135,5,5,135
136,5,8,136
137,7,7,137
138,4,8,138
139,6,8,139
140,8,11,140
141,7,12,141
142,5,2,142
143,3,4,143
144,7,10,144
145,3,11,145
146,7,7,146
147,6,1,147
148,6,11,148
149,6,7,149
150,7,4,150
151,4,5,151
152,3,2,152
153,2,6,153
154,3,11,154
155,8,11,155
156,1,12,156
157,8,10,157
158,6,9,158
159,7,4,159
