ID,WIDTH,HEIGHT,GROUP
0,3,8,0
1,1,3,1
2,8,12,2
3,3,11,3
4,1,9,4
5,4,11,5
6,3,2,6
7,3,3,7
8,4,5,8
9,6,8,9
10,6,11,10
11,5,1,11
12,7,10,12
13,3,8,13
14,7,4,14
15,2,9,15
16,2,11,16
17,6,5,17
18,2,1,18
19,8,2,19
20,1,1,20
21,1,4,21
22,4,2,22
23,8,4,23
24,5,11,24
25,6,3,25
26,4,10,26
27,7,8,27
28,3,4,28
29,7,4,29
30,3,10,30
31,7,12,31
32,8,8,32
33,4,11,33
34,8,3,34
35,8,3,35
36,7,12,36
37,6,12,37
38,8,8,38
39,4,8,39
40,7,2,40
41,4,10,41
42,3,11,42
43,3,7,43
44,6,8,44
45,3,12,45
46,6,7,46
47,5,11,47
48,3,7,48
49,2,3,49
50,4,11,50
51,5,11,51
52,8,7,52
53,4,5,53
54,1,8,54
55,1,11,55
56,3,1,56
57,4,3,57
58,2,6,58
59,4,8,59
60,3,10,60
61,8,9,61
62,2,7,62
63,4,10,63
64,7,12,64
65,5,6,65
66,7,11,66
67,4,5,67
68,3,10,68
69,7,1,69
70,6,12,70
71,7,7,71
72,5,8,72
73,5,10,73
74,6,2,74
75,3,1,75
76,1,9,76
77,2,5,77
78,8,11,78
79,2,9,79
