ID,WIDTH,HEIGHT,GROUP
0,18,15,0
1,8,14,1
2,36,6,2
3,2,9,3
4,24,9,4
5,23,7,5
6,18,12,6
7,25,5,7
8,9,20,8
9,16,13,9
10,14,18,10
11,7,38,11
12,4,4,12
13,8,12,13
14,2,12,14
15,16,11,15
16,47,18,16
17,5,24,17
18,2,10,18
19,13,2,19
20,2,2,20
21,43,7,21
22,15,13,22
23,2,4,23
24,5,21,24
25,11,11,25
26,35,19,26
27,1,6,27
28,27,5,28
29,32,13,29
30,40,10,30
31,3,13,31
32,6,15,32
33,11,27,33
34,3,20,34
35,53,17,35
36,11,18,36
37,8,18,37
38,6,1,38
39,21,9,39
40,9,4,40
41,5,4,41
42,2,11,42
43,6,5,43
44,18,102,44
45,26,10,45
46,11,9,46
47,4,18,47
48,25,6,48
49,42,15,49
50,9,2,50
51,3,8,51
52,8,17,52
53,2,13,53
54,5,5,54
55,25,26,55
56,9,30,56
57,24,6,57
58,6,4,58
59,4,6,59
60,16,8,60
61,19,15,61
62,15,47,62
63,18,4,63
64,42,12,64
65,6,16,65
66,12,16,66
67,39,12,67
68,12,2,68
69,22,32,69
70,8,37,70
71,15,5,71
72,3,11,72
73,43,7,73
74,2,9,74
75,16,11,75
76,2,9,76
77,5,2,77
78,3,6,78
79,27,27,79
80,7,17,80
81,30,10,81
82,12,33,82
83,13,5,83
84,13,11,84
85,12,7,85
86,20,16,86
87,3,8,87
88,31,9,88
89,5,5,89
90,1,1,90
91,21,19,91
92,11,7,92
93,12,42,93
94,4,15,94
95,2,11,95
96,4,18,96
97,24,7,97
98,64,23,98
99,5,15,99
100,7,24,100
101,5,6,101
102,10,4,102
103,32,15,103
104,8,10,104
105,15,21,105
106,16,8,106
107,37,13,107
108,17,4,108
109,20,9,109
110,4,10,110
111,3,10,111
112,8,2,112
113,3,4,113
114,26,4,114
115,80,16,115
116,18,4,116
117,2,8,117
118,6,13,118
119,2,13,119
120,2,11,120
121,10,8,121
122,12,43,122
123,6,25,123
124,5,2,124
125,1,5,125
126,21,5,126
127,10,2,127
128,10,3,128
129,15,7,129
130,18,29,130
131,6,10,131
132,5,6,132
133,3,7,133
134,15,6,134
135,11,8,135
136,43,7,136
137,3,5,137
138,2,9,138
139,5,9,139
140,8,22,140
141,11,12,141
142,15,4,142
143,6,22,143
144,16,3,144
145,7,11,145
146,8,18,146
147,13,8,147
148,4,6,148
149,8,13,149
150,5,16,150
151,17,7,151
152,22,12,152
153,14,25,153
154,7,4,154
155,6,41,155
156,9,3,156
157,7,6,157
158,4,19,158
159,17,57,159
160,12,16,160
161,10,9,161
162,10,31,162
163,8,19,163
164,31,8,164
165,73,15,165
166,34,13,166
167,7,4,167
168,16,11,168
169,11,2,169
170,3,3,170
171,36,8,171
172,11,11,172
173,12,11,173
174,4,5,174
175,9,7,175
176,6,14,176
177,1,2,177
178,3,1,178
179,28,30,179
180,14,37,180
181,4,8,181
182,18,58,182
183,5,8,183
184,6,38,184
185,5,2,185
186,1,5,186
187,21,8,187
188,17,8,188
189,57,10,189
190,20,20,190
191,3,1,191
192,22,22,192
193,14,52,193
194,7,5,194
195,10,14,195
196,14,19,196
