ID,WIDTH,HEIGHT,GROUP
0,22,9,0
1,14,4,1
2,22,47,2
3,37,6,3
4,18,14,4
5,8,12,5
6,7,33,6
7,7,6,7
8,28,65,8
9,7,3,9
10,66,25,10
11,9,50,11
12,14,17,12
13,12,46,13
14,9,19,14
15,27,26,15
16,6,19,16
17,5,15,17
18,4,7,18
19,21,27,19
20,30,51,20
21,11,29,21
22,26,13,22
23,12,36,23
24,7,28,24
25,6,10,25
26,21,17,26
27,2,7,27
28,15,22,28
29,10,16,29
30,18,3,30
31,8,33,31
32,4,4,32
33,16,13,33
34,46,13,34
35,18,16,35
36,16,5,36
37,26,4,37
38,19,9,38
39,19,21,39
40,5,6,40
41,26,14,41
42,30,7,42
43,40,13,43
44,25,6,44
45,50,62,45
46,8,3,46
47,12,63,47
48,62,12,48
49,23,31,49
50,14,30,50
51,16,26,51
52,18,78,52
53,8,16,53
54,61,13,54
55,3,20,55
56,11,8,56
57,83,16,57
58,59,30,58
59,6,19,59
60,15,64,60
61,39,25,61
62,19,31,62
63,30,8,63
64,8,13,64
65,22,12,65
66,24,17,66
67,36,91,67
68,30,56,68
69,18,14,69
70,43,34,70
71,8,14,71
72,57,37,72
