ID,WIDTH,HEIGHT,GROUP
0,5,20,0
1,13,13,1
2,20,28,2
3,10,36,3
4,50,12,4
5,13,11,5
6,3,13,6
7,26,57,7
8,39,16,8
9,21,6,9
10,25,14,10
11,8,38,11
12,19,10,12
13,51,17,13
14,56,29,14
15,57,17,15
16,32,11,16
17,24,10,17
18,12,2,18
19,6,33,19
20,13,4,20
21,19,41,21
22,8,5,22
23,5,32,23
24,22,31,24
25,24,52,25
26,44,19,26
27,2,11,27
28,34,23,28
29,29,37,29
30,64,19,30
31,23,72,31
32,35,33,32
33,22,35,33
34,68,11,34
35,18,49,35
36,38,35,36
37,30,7,37
38,7,2,38
39,61,25,39
40,24,94,40
41,29,8,41
42,6,11,42
43,9,38,43
44,10,4,44
45,24,21,45
46,4,4,46
47,52,43,47
48,41,8,48
49,2,10,49
50,4,9,50
51,31,5,51
52,10,41,52
53,24,4,53
54,48,9,54
55,26,7,55
56,32,9,56
57,10,39,57
58,3,19,58
59,6,6,59
60,112,22,60
61,19,25,61
62,12,13,62
63,6,4,63
64,21,25,64
65,8,17,65
66,5,7,66
67,5,3,67
68,35,13,68
69,60,28,69
70,10,9,70
71,18,47,71
72,14,34,72
