ID,WIDTH,HEIGHT,GROUP
0,3,16,0
1,26,16,1
2,15,4,2
3,21,26,3
4,33,17,4
5,22,54,5
6,22,4,6
7,15,19,7
8,8,41,8
9,35,9,9
10,64,10,10
11,30,5,11
12,6,37,12
13,68,12,13
14,49,16,14
15,6,14,15
16,5,14,16
17,6,6,17
18,6,22,18
19,8,7,19
20,38,19,20
21,15,72,21
22,9,6,22
23,6,2,23
24,67,11,24
25,26,110,25
26,21,102,26
27,23,32,27
28,99,21,28
29,4,6,29
30,16,12,30
31,11,17,31
32,48,13,32
33,22,8,33
34,6,35,34
35,17,25,35
36,5,18,36
37,11,9,37
38,11,11,38
39,18,12,39
40,39,9,40
41,5,8,41
42,7,12,42
43,10,11,43
44,37,12,44
45,6,25,45
46,58,14,46
47,16,11,47
48,8,20,48
49,23,10,49
50,12,9,50
51,9,61,51
52,47,7,52
53,58,12,53
54,10,9,54
55,5,7,55
56,3,3,56
57,13,3,57
58,14,14,58
59,109,18,59
60,3,1,60
61,34,12,61
62,20,12,62
63,50,27,63
64,51,11,64
65,9,18,65
66,10,20,66
67,4,18,67
68,15,47,68
69,44,13,69
70,25,36,70
71,56,21,71
72,5,18,72
73,8,12,73
74,32,7,74
75,7,7,75
76,27,22,76
77,66,23,77
78,15,3,78
79,56,39,79
80,8,5,80
81,14,4,81
82,11,3,82
83,7,23,83
84,4,8,84
85,25,21,85
86,11,4,86
87,2,9,87
88,16,26,88
89,6,28,89
90,20,10,90
91,10,23,91
92,3,12,92
93,9,51,93
94,9,4,94
95,8,5,95
96,16,11,96
