ID,WIDTH,HEIGHT,GROUP
0,14,41,0
1,38,21,1
2,26,31,2
3,29,26,3
4,45,11,4
5,5,12,5
6,26,4,6
7,34,51,7
8,93,20,8
9,15,8,9
10,5,10,10
11,28,71,11
12,16,3,12
13,21,18,13
14,59,19,14
15,10,30,15
16,26,20,16
17,48,23,17
18,12,6,18
19,31,12,19
20,55,52,20
21,9,61,21
22,64,14,22
23,25,77,23
24,24,13,24
25,32,9,25
26,50,41,26
27,54,10,27
28,27,23,28
29,11,7,29
30,27,53,30
31,23,18,31
32,23,4,32
33,4,8,33
34,33,17,34
35,58,29,35
36,12,4,36
37,16,63,37
38,18,20,38
39,23,11,39
40,6,11,40
41,57,15,41
42,7,18,42
43,49,86,43
44,37,57,44
45,17,33,45
46,18,74,46
47,15,72,47
48,20,20,48
