ID,WIDTH,HEIGHT,GROUP
0,7,11,0
1,34,102,1
2,4,18,2
3,4,4,3
4,8,5,4
5,22,8,5
6,50,24,6
7,2,10,7
8,5,21,8
9,12,27,9
10,18,15,10
11,2,10,11
12,2,2,12
13,23,25,13
14,36,14,14
15,20,21,15
16,31,20,16
17,15,7,17
18,7,2,18
19,24,35,19
20,35,7,20
21,14,11,21
22,6,1,22
23,13,4,23
24,4,5,24
25,4,11,25
26,10,60,26
27,36,12,27
28,4,25,28
29,41,27,29
30,19,21,30
31,33,7,31
32,10,2,32
33,3,15,33
34,8,3,34
35,37,29,35
36,7,22,36
37,29,16,37
38,13,56,38
39,7,21,39
40,14,10,40
41,11,12,41
42,18,116,42
43,11,21,43
44,27,8,44
45,5,1,45
46,8,46,46
47,14,6,47
48,13,34,48
49,18,3,49
50,65,17,50
51,12,7,51
52,5,3,52
53,110,16,53
54,47,9,54
55,4,24,55
56,16,14,56
57,7,20,57
58,22,7,58
59,30,42,59
60,18,5,60
61,56,19,61
62,4,14,62
63,5,12,63
64,2,4,64
65,16,41,65
66,6,20,66
67,8,2,67
68,22,64,68
69,14,4,69
70,7,33,70
71,9,35,71
72,4,1,72
73,5,9,73
74,55,15,74
75,13,10,75
76,12,75,76
77,21,55,77
78,23,49,78
79,56,9,79
80,47,12,80
81,7,11,81
82,11,12,82
83,16,68,83
84,28,15,84
85,6,5,85
86,12,8,86
87,28,5,87
88,13,9,88
89,13,6,89
90,6,22,90
91,27,94,91
92,35,11,92
93,22,56,93
94,8,11,94
95,11,7,95
96,4,25,96
