ID,WIDTH,HEIGHT,GROUP
0,3,11,0
1,9,11,1
2,14,15,2
3,17,22,3
4,8,10,4
5,4,24,5
6,6,13,6
7,23,5,7
8,6,9,8
9,12,4,9
10,17,64,10
11,10,29,11
12,9,8,12
13,17,7,13
14,5,11,14
15,6,25,15
16,19,38,16
17,5,3,17
18,8,50,18
19,5,15,19
20,3,1,20
21,18,41,21
22,8,21,22
23,27,11,23
24,5,31,24
25,25,4,25
26,10,5,26
27,9,19,27
28,12,18,28
29,4,15,29
30,31,7,30
31,4,25,31
32,9,4,32
33,7,32,33
34,20,24,34
35,20,10,35
36,6,9,36
37,4,12,37
38,10,10,38
39,19,29,39
40,15,17,40
41,19,50,41
42,18,41,42
43,5,4,43
44,5,13,44
45,10,26,45
46,4,10,46
47,12,9,47
48,4,15,48
49,31,5,49
50,31,9,50
51,4,4,51
52,20,4,52
53,27,8,53
54,26,17,54
55,27,5,55
56,4,23,56
57,12,74,57
58,24,7,58
59,16,3,59
60,29,45,60
61,48,11,61
62,3,15,62
63,30,10,63
64,6,12,64
65,4,9,65
66,25,27,66
67,3,19,67
68,6,18,68
69,10,2,69
70,5,12,70
71,21,13,71
72,9,18,72
73,9,17,73
74,8,3,74
75,13,8,75
76,2,9,76
77,26,13,77
78,8,10,78
79,17,9,79
80,8,20,80
81,9,11,81
82,28,8,82
83,10,5,83
84,25,12,84
85,28,4,85
86,28,27,86
87,10,16,87
88,6,13,88
89,9,22,89
90,4,9,90
91,7,9,91
92,17,13,92
93,8,11,93
94,30,5,94
95,3,6,95
96,8,8,96
97,32,22,97
98,4,27,98
99,25,9,99
100,21,4,100
101,12,8,101
102,27,14,102
103,8,2,103
104,6,3,104
105,10,41,105
106,14,4,106
107,75,11,107
108,9,41,108
109,3,5,109
110,3,9,110
111,15,5,111
112,4,5,112
113,27,11,113
114,2,1,114
115,13,8,115
116,14,7,116
117,17,3,117
118,17,17,118
119,12,45,119
120,6,23,120
121,1,4,121
122,40,18,122
123,10,3,123
124,12,3,124
125,10,38,125
126,7,13,126
127,10,11,127
128,8,52,128
129,3,4,129
130,7,10,130
131,3,18,131
132,8,10,132
133,12,9,133
134,10,6,134
135,23,15,135
136,9,5,136
137,4,6,137
138,10,24,138
139,22,8,139
140,4,27,140
141,13,4,141
142,94,14,142
143,25,7,143
144,9,2,144
145,8,4,145
146,5,21,146
147,6,19,147
148,48,8,148
149,9,9,149
150,7,19,150
151,28,9,151
152,12,16,152
153,28,5,153
154,5,20,154
155,20,6,155
156,7,12,156
157,9,21,157
158,9,18,158
159,19,45,159
160,22,33,160
161,9,9,161
162,28,12,162
163,24,12,163
164,3,9,164
165,8,3,165
166,14,27,166
167,23,12,167
168,32,7,168
169,8,5,169
170,8,26,170
171,3,15,171
172,6,13,172
173,35,7,173
174,8,13,174
175,6,2,175
176,4,4,176
177,19,16,177
178,10,11,178
179,10,6,179
180,3,9,180
181,14,41,181
182,1,4,182
183,12,10,183
184,8,38,184
185,4,6,185
186,9,30,186
187,8,5,187
188,22,5,188
189,17,4,189
190,20,10,190
191,21,9,191
192,12,29,192
193,43,13,193
194,17,10,194
195,7,4,195
196,20,4,196
197,7,16,197
198,21,9,198
