ID,WIDTH,HEIGHT,GROUP
0,13,11,0
1,8,5,1
2,5,3,2
3,5,20,3
4,22,35,4
5,10,36,5
6,31,5,6
7,4,4,7
8,57,17,8
9,6,11,9
10,3,13,10
11,8,38,11
12,2,11,12
13,5,32,13
14,24,10,14
15,26,57,15
16,24,21,16
17,13,13,17
18,29,8,18
19,64,19,19
20,41,8,20
21,24,4,21
22,18,47,22
23,52,43,23
24,10,4,24
25,12,2,25
26,19,25,26
27,39,16,27
28,32,11,28
29,18,49,29
30,48,9,30
31,30,7,31
32,29,37,32
33,9,38,33
34,56,29,34
35,5,7,35
36,38,35,36
37,61,25,37
38,22,31,38
39,35,13,39
40,10,39,40
41,21,25,41
42,68,11,42
43,19,10,43
44,7,2,44
45,23,72,45
46,6,6,46
47,50,12,47
48,112,22,48
49,6,4,49
50,2,10,50
51,60,28,51
52,4,9,52
53,12,13,53
54,6,33,54
55,35,33,55
56,3,19,56
57,34,23,57
58,44,19,58
59,13,4,59
60,24,52,60
61,25,14,61
62,20,28,62
63,26,7,63
64,10,9,64
65,24,94,65
66,19,41,66
67,10,41,67
68,21,6,68
69,14,34,69
70,8,17,70
71,32,9,71
72,51,17,72
