ID,WIDTH,HEIGHT,GROUP
0,5,14,0
1,5,12,1
2,25,4,2
3,21,5,3
4,6,11,4
5,4,3,5
6,11,20,6
7,26,6,7
8,21,8,8
9,17,27,9
10,5,30,10
11,3,9,11
12,8,41,12
13,73,18,13
14,4,9,14
15,80,18,15
16,9,6,16
17,25,4,17
18,15,6,18
19,5,14,19
20,12,5,20
21,19,4,21
22,3,20,22
23,4,5,23
24,5,20,24
25,4,4,25
26,10,11,26
27,6,18,27
28,4,15,28
29,7,10,29
30,14,35,30
31,35,10,31
32,17,29,32
33,19,8,33
34,10,13,34
35,4,19,35
36,2,8,36
37,37,8,37
38,9,15,38
39,10,10,39
40,8,23,40
41,19,3,41
42,8,14,42
43,5,20,43
44,21,15,44
45,11,35,45
46,29,7,46
47,8,2,47
48,23,49,48
49,21,49,49
50,7,8,50
51,4,15,51
52,19,31,52
53,15,9,53
54,8,11,54
55,23,18,55
56,11,17,56
57,11,41,57
58,2,6,58
59,21,6,59
60,17,24,60
61,3,6,61
62,26,35,62
63,22,10,63
64,19,15,64
65,5,20,65
66,7,11,66
67,21,8,67
68,3,5,68
69,9,5,69
70,12,35,70
71,16,3,71
72,15,8,72
73,20,8,73
74,3,5,74
75,18,4,75
76,4,12,76
77,7,25,77
78,14,14,78
79,15,4,79
80,3,2,80
81,9,6,81
82,21,6,82
83,21,16,83
84,28,6,84
85,6,9,85
86,21,10,86
87,19,6,87
88,8,16,88
89,7,16,89
90,7,7,90
91,5,5,91
92,25,6,92
93,31,11,93
94,27,6,94
95,37,35,95
96,12,24,96
97,6,11,97
98,5,12,98
99,2,4,99
100,16,15,100
101,4,5,101
102,16,19,102
103,22,5,103
104,15,6,104
105,14,16,105
106,13,35,106
107,8,8,107
108,16,10,108
109,21,14,109
110,7,5,110
111,22,8,111
112,26,10,112
113,8,10,113
114,10,33,114
115,11,18,115
116,11,10,116
117,6,6,117
118,7,4,118
119,9,5,119
120,18,24,120
121,34,7,121
122,22,14,122
123,20,86,123
124,5,5,124
125,23,31,125
126,69,10,126
127,9,7,127
128,42,6,128
129,9,3,129
130,5,19,130
131,3,8,131
132,22,8,132
133,10,12,133
134,22,8,134
135,7,16,135
136,10,13,136
137,10,5,137
138,7,15,138
139,63,16,139
140,4,6,140
141,19,4,141
142,11,17,142
143,18,6,143
144,15,8,144
145,9,8,145
146,14,46,146
147,10,9,147
148,4,9,148
149,9,22,149
150,4,8,150
151,12,5,151
152,21,3,152
153,14,11,153
154,5,5,154
155,15,6,155
156,10,32,156
157,9,4,157
158,8,9,158
159,31,24,159
160,5,10,160
161,7,23,161
162,7,3,162
163,3,7,163
164,2,6,164
165,6,20,165
166,5,21,166
167,4,11,167
168,19,6,168
169,13,16,169
170,7,6,170
171,5,6,171
172,4,18,172
173,57,17,173
174,4,11,174
175,35,14,175
176,7,2,176
177,3,16,177
178,3,15,178
179,6,13,179
180,28,46,180
181,10,15,181
182,5,11,182
183,7,9,183
184,20,5,184
185,9,4,185
186,7,5,186
187,16,30,187
188,9,4,188
189,16,5,189
190,10,17,190
191,21,19,191
192,4,2,192
193,10,8,193
194,8,15,194
195,13,11,195
196,7,7,196
197,7,17,197
198,6,21,198
