ID,WIDTH,HEIGHT,GROUP
0,4,26,0
1,35,11,1
2,22,22,2
3,28,9,3
4,10,12,4
5,21,48,5
6,49,14,6
7,8,36,7
8,6,11,8
9,30,10,9
10,47,16,10
11,5,10,11
12,4,8,12
13,10,38,13
14,4,2,14
15,2,7,15
16,7,27,16
17,20,5,17
18,14,9,18
19,1,1,19
20,3,13,20
21,17,25,21
22,17,11,22
23,5,16,23
24,25,22,24
25,22,6,25
26,31,11,26
27,3,18,27
28,8,3,28
29,39,8,29
30,20,4,30
31,6,13,31
32,1,6,32
33,7,9,33
34,7,2,34
35,12,13,35
36,82,12,36
37,18,5,37
38,16,3,38
39,87,30,39
40,18,11,40
41,11,44,41
42,66,11,42
43,16,16,43
44,40,9,44
45,19,106,45
46,108,19,46
47,22,14,47
48,74,26,48
49,48,13,49
50,55,8,50
51,28,40,51
52,7,19,52
53,24,23,53
54,79,17,54
55,3,20,55
56,23,9,56
57,8,20,57
58,8,32,58
59,14,73,59
60,35,20,60
61,10,12,61
62,32,24,62
63,33,5,63
64,49,15,64
65,7,29,65
66,18,90,66
67,5,26,67
68,67,16,68
69,3,4,69
70,10,32,70
71,12,30,71
72,35,11,72
73,15,63,73
74,9,6,74
75,9,16,75
76,9,11,76
77,9,2,77
78,12,10,78
79,8,7,79
80,26,7,80
81,10,20,81
82,23,89,82
83,63,18,83
84,25,5,84
85,9,12,85
86,7,10,86
87,17,41,87
88,1,4,88
89,13,13,89
90,17,45,90
91,23,9,91
92,4,1,92
93,4,17,93
94,8,12,94
95,22,8,95
96,5,13,96
