ID,WIDTH,HEIGHT,GROUP
0,9,31,0
1,9,8,1
2,42,11,2
3,79,16,3
4,17,58,4
5,51,8,5
6,58,20,6
7,4,9,7
8,13,88,8
9,8,23,9
10,65,13,10
11,3,2,11
12,27,12,12
13,9,3,13
14,16,24,14
15,5,23,15
16,5,20,16
17,26,7,17
18,4,21,18
19,8,47,19
20,20,28,20
21,9,12,21
22,91,14,22
23,31,7,23
24,69,27,24
25,4,23,25
26,37,9,26
27,5,16,27
28,3,13,28
29,18,16,29
30,18,29,30
31,4,11,31
32,42,11,32
33,28,96,33
34,11,4,34
35,30,19,35
36,49,8,36
37,18,55,37
38,23,4,38
39,7,23,39
40,27,49,40
41,81,21,41
42,14,59,42
43,10,18,43
44,18,10,44
45,14,60,45
46,30,9,46
47,19,49,47
48,23,68,48
49,42,10,49
50,9,3,50
51,13,5,51
52,39,23,52
53,14,35,53
54,61,22,54
55,19,14,55
56,30,9,56
57,5,19,57
58,25,9,58
59,12,32,59
60,4,8,60
61,9,15,61
62,21,41,62
63,34,6,63
64,15,21,64
65,33,22,65
66,4,2,66
67,10,3,67
68,54,12,68
69,90,30,69
70,35,23,70
71,1,5,71
72,23,86,72
