ID,WIDTH,HEIGHT,GROUP
0,4,17,0
1,22,8,1
2,14,73,2
3,4,1,3
4,11,44,4
5,35,11,5
6,4,26,6
7,5,16,7
8,7,27,8
9,8,3,9
10,28,40,10
11,8,32,11
12,5,26,12
13,23,89,13
14,87,30,14
15,2,7,15
16,35,20,16
17,8,12,17
18,12,10,18
19,17,41,19
20,6,13,20
21,22,6,21
22,10,12,22
23,74,26,23
24,12,13,24
25,24,23,25
26,23,9,26
27,33,5,27
28,48,13,28
29,4,2,29
30,4,8,30
31,8,20,31
32,22,22,32
33,30,10,33
34,66,11,34
35,7,10,35
36,25,22,36
37,17,25,37
38,5,10,38
39,6,11,39
40,14,9,40
41,67,16,41
42,17,11,42
43,20,4,43
44,16,3,44
45,7,29,45
46,15,63,46
47,20,5,47
48,40,9,48
49,12,30,49
50,8,7,50
51,7,9,51
52,13,13,52
53,1,4,53
54,39,8,54
55,10,38,55
56,7,19,56
57,63,18,57
58,23,9,58
59,28,9,59
60,10,20,60
61,17,45,61
62,8,36,62
63,82,12,63
64,22,14,64
65,9,12,65
66,5,13,66
67,3,18,67
68,3,4,68
69,9,16,69
70,9,2,70
71,1,1,71
72,1,6,72
73,3,13,73
74,26,7,74
75,47,16,75
76,18,90,76
77,32,24,77
78,16,16,78
79,49,14,79
80,10,12,80
81,10,32,81
82,3,20,82
83,35,11,83
84,55,8,84
85,25,5,85
86,7,2,86
87,108,19,87
88,21,48,88
89,9,6,89
90,9,11,90
91,31,11,91
92,79,17,92
93,19,106,93
94,18,11,94
95,18,5,95
96,49,15,96
